ControlStation,magnitude,year,month,day,date,Measurement,meanValue,maxValue,minValue,unit
102,Temperature,2021,8,31,2021-08-31,28079102_83_98_21_08_31,41.333333333333336,139.0,13.0,ºC
56,Temperature,2021,8,31,2021-08-31,28079056_83_98_21_08_31,0.39166666666666666,0.7,0.2,ºC
112,Temperature,2021,8,31,2021-08-31,28079112_83_98_21_08_31,30.708333333333332,83.0,11.0,ºC
54,Precipitation,2021,8,31,2021-08-31,28079054_89_98_21_08_31,0.2583333333333334,0.5,0.2,l/m^2
110,Temperature,2021,8,31,2021-08-31,28079110_83_98_21_08_31,62.91333333333333,106.3,8.95,ºC
106,Precipitation,2021,8,31,2021-08-31,28079106_89_98_21_08_31,54.166666666666664,141.0,12.0,l/m^2
35,Temperature,2021,8,31,2021-08-31,28079035_83_98_21_08_31,70.25,206.0,21.0,ºC
59,Temperature,2021,8,31,2021-08-31,28079059_83_98_21_08_31,7.708333333333333,53.0,1.0,ºC
54,Temperature,2021,8,31,2021-08-31,28079054_83_98_21_08_31,12.625,37.0,5.0,ºC
24,Precipitation,2021,8,31,2021-08-31,28079024_89_98_21_08_31,46.416666666666664,130.0,14.0,l/m^2
102,Precipitation,2021,8,31,2021-08-31,28079102_89_98_21_08_31,12.291666666666666,55.0,2.0,l/m^2
38,Temperature,2021,8,31,2021-08-31,28079038_83_98_21_08_31,40.291666666666664,110.0,13.0,ºC
36,Temperature,2021,8,31,2021-08-31,28079036_83_98_21_08_31,38.583333333333336,87.0,12.0,ºC
39,Precipitation,2021,8,31,2021-08-31,28079039_89_98_21_08_31,1.1691666666666667,1.39,1.11,l/m^2
102,Temperature,2021,9,1,2021-09-01,28079102_83_98_21_09_01,30.958333333333332,73.0,8.0,ºC
113,Temperature,2021,9,1,2021-09-01,28079113_83_98_21_09_01,7.958333333333333,37.0,1.0,ºC
106,Precipitation,2021,9,1,2021-09-01,28079106_89_98_21_09_01,9.583333333333334,30.0,1.0,l/m^2
39,Precipitation,2021,9,1,2021-09-01,28079039_89_98_21_09_01,0.23750000000000004,0.4,0.2,l/m^2
59,Temperature,2021,9,1,2021-09-01,28079059_83_98_21_09_01,5.916666666666667,11.0,3.0,ºC
107,Precipitation,2021,9,1,2021-09-01,28079107_89_98_21_09_01,6.958333333333333,37.0,1.0,l/m^2
58,Temperature,2021,9,1,2021-09-01,28079058_83_98_21_09_01,7.333333333333333,53.0,1.0,ºC
38,Temperature,2021,9,1,2021-09-01,28079038_83_98_21_09_01,4.5,5.0,4.0,ºC
115,Temperature,2021,9,1,2021-09-01,28079115_83_98_21_09_01,0.2958333333333334,0.5,0.2,ºC
4,Temperature,2021,9,1,2021-09-01,28079004_83_98_21_09_01,6.958333333333333,36.0,1.0,ºC
112,Temperature,2021,9,1,2021-09-01,28079112_83_98_21_09_01,68.99875,106.0,2.4,ºC
106,Temperature,2021,9,1,2021-09-01,28079106_83_98_21_09_01,6.625,30.0,1.0,ºC
103,Precipitation,2021,9,1,2021-09-01,28079103_89_98_21_09_01,29.166666666666668,61.0,13.0,l/m^2
110,Temperature,2021,9,1,2021-09-01,28079110_83_98_21_09_01,25.041666666666668,72.0,7.0,ºC
18,Temperature,2021,9,1,2021-09-01,28079018_83_98_21_09_01,14.541666666666666,27.0,4.0,ºC
8,Temperature,2021,9,1,2021-09-01,28079008_83_98_21_09_01,31.083333333333332,76.0,10.0,ºC
24,Temperature,2021,9,1,2021-09-01,28079024_83_98_21_09_01,16.708333333333332,85.0,3.0,ºC
109,Temperature,2021,9,1,2021-09-01,28079109_83_98_21_09_01,0.2041666666666667,0.5,0.1,ºC
102,Precipitation,2021,9,1,2021-09-01,28079102_89_98_21_09_01,25.583333333333332,103.0,5.0,l/m^2
59,Precipitation,2021,9,1,2021-09-01,28079059_89_98_21_09_01,20.208333333333332,65.0,4.0,l/m^2
36,Temperature,2021,9,1,2021-09-01,28079036_83_98_21_09_01,36.083333333333336,154.0,9.0,ºC
24,Precipitation,2021,9,1,2021-09-01,28079024_89_98_21_09_01,20.958333333333332,41.0,10.0,l/m^2
54,Temperature,2021,9,1,2021-09-01,28079054_83_98_21_09_01,1.2874999999999999,2.9,0.5,ºC
56,Temperature,2021,9,1,2021-09-01,28079056_83_98_21_09_01,72.02958333333333,106.5,6.59,ºC
54,Precipitation,2021,9,1,2021-09-01,28079054_89_98_21_09_01,34.75,109.0,8.0,l/m^2
107,Temperature,2021,9,1,2021-09-01,28079107_83_98_21_09_01,41.958333333333336,124.0,12.0,ºC
103,Temperature,2021,9,1,2021-09-01,28079103_83_98_21_09_01,3.5416666666666665,25.0,1.0,ºC
56,Precipitation,2021,9,1,2021-09-01,28079056_89_98_21_09_01,67.82833333333333,105.1,5.76,l/m^2
58,Temperature,2021,9,2,2021-09-02,28079058_83_98_21_09_02,2.9083333333333328,12.9,0.6,ºC
106,Precipitation,2021,9,2,2021-09-02,28079106_89_98_21_09_02,0.34583333333333327,0.6,0.3,l/m^2
109,Temperature,2021,9,2,2021-09-02,28079109_83_98_21_09_02,5.541666666666667,74.0,1.0,ºC
112,Temperature,2021,9,2,2021-09-02,28079112_83_98_21_09_02,45.375,123.0,17.0,ºC
54,Temperature,2021,9,2,2021-09-02,28079054_83_98_21_09_02,0.22916666666666652,0.7,0.1,ºC
107,Temperature,2021,9,2,2021-09-02,28079107_83_98_21_09_02,0.17500000000000004,0.4,0.1,ºC
39,Precipitation,2021,9,2,2021-09-02,28079039_89_98_21_09_02,43.208333333333336,120.0,10.0,l/m^2
8,Temperature,2021,9,2,2021-09-02,28079008_83_98_21_09_02,29.583333333333332,49.0,19.0,ºC
38,Temperature,2021,9,2,2021-09-02,28079038_83_98_21_09_02,63.420416666666675,93.34,3.44,ºC
24,Temperature,2021,9,2,2021-09-02,28079024_83_98_21_09_02,12.041666666666666,21.0,4.0,ºC
102,Precipitation,2021,9,2,2021-09-02,28079102_89_98_21_09_02,25.916666666666668,67.0,7.0,l/m^2
59,Precipitation,2021,9,2,2021-09-02,28079059_89_98_21_09_02,0.8125000000000003,4.4,0.1,l/m^2
36,Temperature,2021,9,2,2021-09-02,28079036_83_98_21_09_02,7.916666666666667,11.0,6.0,ºC
56,Precipitation,2021,9,2,2021-09-02,28079056_89_98_21_09_02,51.05708333333333,80.89,4.89,l/m^2
54,Precipitation,2021,9,2,2021-09-02,28079054_89_98_21_09_02,42.375,79.0,9.0,l/m^2
103,Temperature,2021,9,2,2021-09-02,28079103_83_98_21_09_02,8.0,9.0,7.0,ºC
56,Temperature,2021,9,2,2021-09-02,28079056_83_98_21_09_02,0.060416666666666695,0.13,0.04,ºC
35,Temperature,2021,9,2,2021-09-02,28079035_83_98_21_09_02,9.333333333333334,62.0,1.0,ºC
18,Temperature,2021,9,2,2021-09-02,28079018_83_98_21_09_02,12.5,51.0,1.0,ºC
103,Precipitation,2021,9,2,2021-09-02,28079103_89_98_21_09_02,1.215833333333333,1.61,1.14,l/m^2
107,Precipitation,2021,9,2,2021-09-02,28079107_89_98_21_09_02,24.458333333333332,61.0,3.0,l/m^2
24,Precipitation,2021,9,2,2021-09-02,28079024_89_98_21_09_02,39.0,217.0,10.0,l/m^2
113,Temperature,2021,9,2,2021-09-02,28079113_83_98_21_09_02,37.916666666666664,141.0,13.0,ºC
102,Temperature,2021,9,2,2021-09-02,28079102_83_98_21_09_02,8.625,15.0,1.0,ºC
106,Temperature,2021,9,2,2021-09-02,28079106_83_98_21_09_02,28.5,72.0,9.0,ºC
4,Temperature,2021,9,2,2021-09-02,28079004_83_98_21_09_02,16.041666666666668,127.0,1.0,ºC
59,Temperature,2021,9,2,2021-09-02,28079059_83_98_21_09_02,56.083333333333336,161.0,12.0,ºC
103,Precipitation,2021,9,3,2021-09-03,28079103_89_98_21_09_03,43.958333333333336,199.0,11.0,l/m^2
24,Precipitation,2021,9,3,2021-09-03,28079024_89_98_21_09_03,1.2916666666666667,3.0,1.0,l/m^2
58,Temperature,2021,9,3,2021-09-03,28079058_83_98_21_09_03,22.166666666666668,110.0,3.0,ºC
59,Temperature,2021,9,3,2021-09-03,28079059_83_98_21_09_03,36.75,101.0,12.0,ºC
35,Temperature,2021,9,3,2021-09-03,28079035_83_98_21_09_03,23.833333333333332,42.0,9.0,ºC
103,Temperature,2021,9,3,2021-09-03,28079103_83_98_21_09_03,1.1558333333333335,1.5,1.1,ºC
36,Temperature,2021,9,3,2021-09-03,28079036_83_98_21_09_03,8.208333333333334,13.0,6.0,ºC
59,Precipitation,2021,9,3,2021-09-03,28079059_89_98_21_09_03,29.5,86.0,11.0,l/m^2
102,Precipitation,2021,9,3,2021-09-03,28079102_89_98_21_09_03,16.583333333333332,24.0,10.0,l/m^2
102,Temperature,2021,9,3,2021-09-03,28079102_83_98_21_09_03,13.583333333333334,109.0,3.0,ºC
107,Temperature,2021,9,3,2021-09-03,28079107_83_98_21_09_03,4.354166666666667,7.0,2.7,ºC
107,Precipitation,2021,9,3,2021-09-03,28079107_89_98_21_09_03,26.833333333333332,92.0,7.0,l/m^2
39,Precipitation,2021,9,3,2021-09-03,28079039_89_98_21_09_03,0.3333333333333333,0.8,0.2,l/m^2
24,Temperature,2021,9,3,2021-09-03,28079024_83_98_21_09_03,29.708333333333332,104.0,10.0,ºC
38,Temperature,2021,9,3,2021-09-03,28079038_83_98_21_09_03,36.875,82.0,10.0,ºC
4,Temperature,2021,9,3,2021-09-03,28079004_83_98_21_09_03,69.59041666666666,113.9,2.69,ºC
56,Temperature,2021,9,3,2021-09-03,28079056_83_98_21_09_03,8.25,68.0,1.0,ºC
54,Precipitation,2021,9,3,2021-09-03,28079054_89_98_21_09_03,30.041666666666668,92.0,11.0,l/m^2
112,Temperature,2021,9,3,2021-09-03,28079112_83_98_21_09_03,5.333333333333333,19.0,1.0,ºC
8,Temperature,2021,9,3,2021-09-03,28079008_83_98_21_09_03,29.0,90.0,11.0,ºC
109,Temperature,2021,9,3,2021-09-03,28079109_83_98_21_09_03,11.25,67.0,1.0,ºC
113,Temperature,2021,9,3,2021-09-03,28079113_83_98_21_09_03,37.583333333333336,116.0,17.0,ºC
18,Temperature,2021,9,3,2021-09-03,28079018_83_98_21_09_03,37.833333333333336,92.0,16.0,ºC
54,Temperature,2021,9,3,2021-09-03,28079054_83_98_21_09_03,39.0,134.0,14.0,ºC
56,Precipitation,2021,9,3,2021-09-03,28079056_89_98_21_09_03,54.59583333333333,83.49,11.83,l/m^2
36,Temperature,2021,9,4,2021-09-04,28079036_83_98_21_09_04,12.75,28.0,1.0,ºC
38,Temperature,2021,9,4,2021-09-04,28079038_83_98_21_09_04,64.84083333333335,99.69,7.11,ºC
106,Temperature,2021,9,4,2021-09-04,28079106_83_98_21_09_04,20.458333333333332,41.0,1.0,ºC
59,Temperature,2021,9,4,2021-09-04,28079059_83_98_21_09_04,7.708333333333333,10.0,6.0,ºC
107,Precipitation,2021,9,4,2021-09-04,28079107_89_98_21_09_04,7.916666666666667,9.0,7.0,l/m^2
54,Temperature,2021,9,4,2021-09-04,28079054_83_98_21_09_04,55.041666666666664,194.0,17.0,ºC
4,Temperature,2021,9,4,2021-09-04,28079004_83_98_21_09_04,0.31249999999999994,0.5,0.2,ºC
56,Precipitation,2021,9,4,2021-09-04,28079056_89_98_21_09_04,0.22500000000000006,0.4,0.1,l/m^2
56,Temperature,2021,9,4,2021-09-04,28079056_83_98_21_09_04,6.375,10.0,4.0,ºC
54,Precipitation,2021,9,4,2021-09-04,28079054_89_98_21_09_04,4.291666666666667,29.0,1.0,l/m^2
106,Precipitation,2021,9,4,2021-09-04,28079106_89_98_21_09_04,0.2541666666666667,0.5,0.2,l/m^2
102,Temperature,2021,9,4,2021-09-04,28079102_83_98_21_09_04,8.125,65.0,1.0,ºC
24,Temperature,2021,9,4,2021-09-04,28079024_83_98_21_09_04,5.416666666666667,36.0,1.0,ºC
35,Temperature,2021,9,4,2021-09-04,28079035_83_98_21_09_04,20.625,74.0,7.0,ºC
113,Temperature,2021,9,4,2021-09-04,28079113_83_98_21_09_04,30.541666666666668,89.0,12.0,ºC
59,Precipitation,2021,9,4,2021-09-04,28079059_89_98_21_09_04,14.75,43.0,2.0,l/m^2
107,Temperature,2021,9,4,2021-09-04,28079107_83_98_21_09_04,27.25,115.0,8.0,ºC
58,Temperature,2021,9,4,2021-09-04,28079058_83_98_21_09_04,20.583333333333332,64.0,9.0,ºC
109,Temperature,2021,9,4,2021-09-04,28079109_83_98_21_09_04,73.78333333333333,111.1,14.37,ºC
8,Temperature,2021,9,4,2021-09-04,28079008_83_98_21_09_04,0.2333333333333334,0.4,0.2,ºC
18,Temperature,2021,9,4,2021-09-04,28079018_83_98_21_09_04,0.15583333333333335,0.25,0.09,ºC
112,Temperature,2021,9,4,2021-09-04,28079112_83_98_21_09_04,30.333333333333332,77.0,15.0,ºC
24,Precipitation,2021,9,4,2021-09-04,28079024_89_98_21_09_04,6.583333333333333,35.0,1.0,l/m^2
39,Precipitation,2021,9,4,2021-09-04,28079039_89_98_21_09_04,43.208333333333336,184.0,15.0,l/m^2
102,Precipitation,2021,9,4,2021-09-04,28079102_89_98_21_09_04,10.541666666666666,31.0,3.0,l/m^2
24,Temperature,2021,9,5,2021-09-05,28079024_83_98_21_09_05,0.19999999999999987,0.9,0.1,ºC
113,Temperature,2021,9,5,2021-09-05,28079113_83_98_21_09_05,8.541666666666666,10.0,8.0,ºC
4,Temperature,2021,9,5,2021-09-05,28079004_83_98_21_09_05,0.17916666666666667,0.6,0.1,ºC
54,Precipitation,2021,9,5,2021-09-05,28079054_89_98_21_09_05,40.666666666666664,97.0,11.0,l/m^2
102,Precipitation,2021,9,5,2021-09-05,28079102_89_98_21_09_05,0.36250000000000004,0.7,0.2,l/m^2
59,Precipitation,2021,9,5,2021-09-05,28079059_89_98_21_09_05,12.375,35.0,4.0,l/m^2
35,Temperature,2021,9,5,2021-09-05,28079035_83_98_21_09_05,71.20916666666666,113.0,4.26,ºC
36,Temperature,2021,9,5,2021-09-05,28079036_83_98_21_09_05,0.22916666666666666,0.5,0.1,ºC
54,Temperature,2021,9,5,2021-09-05,28079054_83_98_21_09_05,56.083333333333336,143.0,13.0,ºC
102,Temperature,2021,9,5,2021-09-05,28079102_83_98_21_09_05,6.583333333333333,48.0,1.0,ºC
107,Precipitation,2021,9,5,2021-09-05,28079107_89_98_21_09_05,1.6708333333333336,7.2,0.4,l/m^2
59,Temperature,2021,9,5,2021-09-05,28079059_83_98_21_09_05,36.833333333333336,179.0,13.0,ºC
106,Precipitation,2021,9,5,2021-09-05,28079106_89_98_21_09_05,26.833333333333332,84.0,12.0,l/m^2
56,Temperature,2021,9,5,2021-09-05,28079056_83_98_21_09_05,10.875,12.0,10.0,ºC
39,Precipitation,2021,9,5,2021-09-05,28079039_89_98_21_09_05,40.291666666666664,166.0,13.0,l/m^2
24,Precipitation,2021,9,5,2021-09-05,28079024_89_98_21_09_05,6.625,62.0,1.0,l/m^2
58,Temperature,2021,9,5,2021-09-05,28079058_83_98_21_09_05,0.4583333333333332,2.9,0.1,ºC
56,Precipitation,2021,9,5,2021-09-05,28079056_89_98_21_09_05,50.26083333333333,79.45,9.44,l/m^2
107,Temperature,2021,9,5,2021-09-05,28079107_83_98_21_09_05,0.26250000000000007,0.4,0.2,ºC
109,Temperature,2021,9,5,2021-09-05,28079109_83_98_21_09_05,0.24583333333333338,0.6,0.2,ºC
106,Temperature,2021,9,5,2021-09-05,28079106_83_98_21_09_05,10.25,15.0,8.0,ºC
38,Temperature,2021,9,5,2021-09-05,28079038_83_98_21_09_05,4.791666666666667,27.0,1.0,ºC
112,Temperature,2021,9,5,2021-09-05,28079112_83_98_21_09_05,1.6175,1.95,1.45,ºC
59,Precipitation,2021,9,6,2021-09-06,28079059_89_98_21_09_06,1.4629166666666669,1.8,1.34,l/m^2
56,Temperature,2021,9,6,2021-09-06,28079056_83_98_21_09_06,75.48583333333333,114.2,22.88,ºC
38,Temperature,2021,9,6,2021-09-06,28079038_83_98_21_09_06,28.041666666666668,93.0,8.0,ºC
58,Temperature,2021,9,6,2021-09-06,28079058_83_98_21_09_06,10.041666666666666,39.0,1.0,ºC
109,Temperature,2021,9,6,2021-09-06,28079109_83_98_21_09_06,24.5,81.0,5.0,ºC
24,Precipitation,2021,9,6,2021-09-06,28079024_89_98_21_09_06,5.666666666666667,46.0,1.0,l/m^2
24,Temperature,2021,9,6,2021-09-06,28079024_83_98_21_09_06,35.25,80.0,13.0,ºC
102,Precipitation,2021,9,6,2021-09-06,28079102_89_98_21_09_06,16.0,29.0,9.0,l/m^2
107,Temperature,2021,9,6,2021-09-06,28079107_83_98_21_09_06,52.416666666666664,139.0,14.0,ºC
18,Temperature,2021,9,6,2021-09-06,28079018_83_98_21_09_06,7.208333333333333,81.0,1.0,ºC
106,Precipitation,2021,9,6,2021-09-06,28079106_89_98_21_09_06,8.541666666666666,15.0,4.0,l/m^2
54,Temperature,2021,9,6,2021-09-06,28079054_83_98_21_09_06,0.14166666666666672,0.3,0.1,ºC
106,Temperature,2021,9,6,2021-09-06,28079106_83_98_21_09_06,4.291666666666667,6.0,4.0,ºC
59,Temperature,2021,9,6,2021-09-06,28079059_83_98_21_09_06,3.0416666666666665,31.0,1.0,ºC
103,Precipitation,2021,9,6,2021-09-06,28079103_89_98_21_09_06,16.625,42.0,7.0,l/m^2
113,Temperature,2021,9,6,2021-09-06,28079113_83_98_21_09_06,60.541666666666664,304.0,17.0,ºC
56,Precipitation,2021,9,6,2021-09-06,28079056_89_98_21_09_06,17.916666666666668,53.0,4.0,l/m^2
39,Precipitation,2021,9,6,2021-09-06,28079039_89_98_21_09_06,28.666666666666668,109.0,10.0,l/m^2
36,Temperature,2021,9,6,2021-09-06,28079036_83_98_21_09_06,7.791666666666667,45.0,1.0,ºC
112,Temperature,2021,9,6,2021-09-06,28079112_83_98_21_09_06,7.083333333333333,13.0,2.0,ºC
103,Temperature,2021,9,6,2021-09-06,28079103_83_98_21_09_06,9.666666666666666,28.0,3.0,ºC
54,Precipitation,2021,9,6,2021-09-06,28079054_89_98_21_09_06,9.5,69.0,2.0,l/m^2
35,Temperature,2021,9,6,2021-09-06,28079035_83_98_21_09_06,2.5833333333333335,26.0,1.0,ºC
107,Precipitation,2021,9,6,2021-09-06,28079107_89_98_21_09_06,69.705,110.6,5.99,l/m^2
8,Temperature,2021,9,6,2021-09-06,28079008_83_98_21_09_06,33.291666666666664,152.0,7.0,ºC
4,Temperature,2021,9,6,2021-09-06,28079004_83_98_21_09_06,6.75,15.0,2.0,ºC
102,Temperature,2021,9,6,2021-09-06,28079102_83_98_21_09_06,39.583333333333336,196.0,8.0,ºC
107,Temperature,2021,9,7,2021-09-07,28079107_83_98_21_09_07,16.125,45.0,2.0,ºC
18,Temperature,2021,9,7,2021-09-07,28079018_83_98_21_09_07,16.833333333333332,75.0,5.0,ºC
107,Precipitation,2021,9,7,2021-09-07,28079107_89_98_21_09_07,11.125,38.0,1.0,l/m^2
112,Temperature,2021,9,7,2021-09-07,28079112_83_98_21_09_07,21.583333333333332,117.0,6.0,ºC
8,Temperature,2021,9,7,2021-09-07,28079008_83_98_21_09_07,35.958333333333336,109.0,14.0,ºC
109,Temperature,2021,9,7,2021-09-07,28079109_83_98_21_09_07,1.0666666666666664,4.4,0.4,ºC
39,Precipitation,2021,9,7,2021-09-07,28079039_89_98_21_09_07,26.833333333333332,43.0,18.0,l/m^2
4,Temperature,2021,9,7,2021-09-07,28079004_83_98_21_09_07,3.1666666666666665,8.0,1.0,ºC
24,Precipitation,2021,9,7,2021-09-07,28079024_89_98_21_09_07,1.484583333333333,1.59,1.43,l/m^2
106,Precipitation,2021,9,7,2021-09-07,28079106_89_98_21_09_07,3.0,9.0,1.0,l/m^2
102,Precipitation,2021,9,7,2021-09-07,28079102_89_98_21_09_07,21.375,45.0,10.0,l/m^2
35,Temperature,2021,9,7,2021-09-07,28079035_83_98_21_09_07,10.083333333333334,11.0,9.0,ºC
106,Temperature,2021,9,7,2021-09-07,28079106_83_98_21_09_07,14.708333333333334,29.0,6.0,ºC
113,Temperature,2021,9,7,2021-09-07,28079113_83_98_21_09_07,0.032500000000000015,0.06,0.02,ºC
103,Precipitation,2021,9,7,2021-09-07,28079103_89_98_21_09_07,21.541666666666668,42.0,8.0,l/m^2
102,Temperature,2021,9,7,2021-09-07,28079102_83_98_21_09_07,2.5,6.0,1.0,ºC
24,Temperature,2021,9,7,2021-09-07,28079024_83_98_21_09_07,5.166666666666667,14.0,1.0,ºC
103,Temperature,2021,9,7,2021-09-07,28079103_83_98_21_09_07,1.0,1.0,1.0,ºC
54,Precipitation,2021,9,7,2021-09-07,28079054_89_98_21_09_07,12.25,18.0,8.0,l/m^2
59,Temperature,2021,9,7,2021-09-07,28079059_83_98_21_09_07,16.166666666666668,28.0,5.0,ºC
38,Temperature,2021,9,7,2021-09-07,28079038_83_98_21_09_07,11.958333333333334,18.0,1.0,ºC
59,Precipitation,2021,9,7,2021-09-07,28079059_89_98_21_09_07,8.291666666666666,9.0,7.0,l/m^2
36,Temperature,2021,9,7,2021-09-07,28079036_83_98_21_09_07,45.625,91.0,12.0,ºC
54,Temperature,2021,9,7,2021-09-07,28079054_83_98_21_09_07,4.416666666666667,12.0,1.0,ºC
106,Temperature,2021,9,8,2021-09-08,28079106_83_98_21_09_08,1.16375,1.18,1.14,ºC
107,Temperature,2021,9,8,2021-09-08,28079107_83_98_21_09_08,67.9225,81.36,50.21,ºC
102,Temperature,2021,9,8,2021-09-08,28079102_83_98_21_09_08,3.6666666666666665,8.0,1.0,ºC
24,Temperature,2021,9,8,2021-09-08,28079024_83_98_21_09_08,17.041666666666668,28.0,6.0,ºC
59,Precipitation,2021,9,8,2021-09-08,28079059_89_98_21_09_08,20.0,38.0,9.0,l/m^2
36,Temperature,2021,9,8,2021-09-08,28079036_83_98_21_09_08,18.291666666666668,30.0,8.0,ºC
54,Precipitation,2021,9,8,2021-09-08,28079054_89_98_21_09_08,13.75,29.0,5.0,l/m^2
8,Temperature,2021,9,8,2021-09-08,28079008_83_98_21_09_08,8.0,8.0,8.0,ºC
4,Temperature,2021,9,8,2021-09-08,28079004_83_98_21_09_08,14.666666666666666,24.0,2.0,ºC
39,Precipitation,2021,9,8,2021-09-08,28079039_89_98_21_09_08,16.75,31.0,3.0,l/m^2
59,Temperature,2021,9,8,2021-09-08,28079059_83_98_21_09_08,17.5,36.0,8.0,ºC
38,Temperature,2021,9,8,2021-09-08,28079038_83_98_21_09_08,1.1316666666666668,1.15,1.1,ºC
107,Precipitation,2021,9,8,2021-09-08,28079107_89_98_21_09_08,12.125,28.0,1.0,l/m^2
102,Precipitation,2021,9,8,2021-09-08,28079102_89_98_21_09_08,1.4195833333333334,1.46,1.37,l/m^2
103,Precipitation,2021,9,8,2021-09-08,28079103_89_98_21_09_08,1.0416666666666667,2.0,1.0,l/m^2
54,Temperature,2021,9,8,2021-09-08,28079054_83_98_21_09_08,16.5,21.0,10.0,ºC
103,Temperature,2021,9,8,2021-09-08,28079103_83_98_21_09_08,8.875,23.0,4.0,ºC
112,Temperature,2021,9,8,2021-09-08,28079112_83_98_21_09_08,3.375,31.0,1.0,ºC
56,Precipitation,2021,9,8,2021-09-08,28079056_89_98_21_09_08,4.375,5.0,4.0,l/m^2
110,Temperature,2021,9,8,2021-09-08,28079110_83_98_21_09_08,14.458333333333334,22.0,6.0,ºC
18,Temperature,2021,9,8,2021-09-08,28079018_83_98_21_09_08,27.041666666666668,48.0,9.0,ºC
24,Precipitation,2021,9,8,2021-09-08,28079024_89_98_21_09_08,1.375,3.0,1.0,l/m^2
109,Temperature,2021,9,8,2021-09-08,28079109_83_98_21_09_08,2.25,5.0,1.0,ºC
113,Temperature,2021,9,8,2021-09-08,28079113_83_98_21_09_08,19.25,32.0,9.0,ºC
56,Temperature,2021,9,8,2021-09-08,28079056_83_98_21_09_08,6.5,19.0,2.0,ºC
35,Temperature,2021,9,8,2021-09-08,28079035_83_98_21_09_08,14.875,25.0,2.0,ºC
106,Precipitation,2021,9,8,2021-09-08,28079106_89_98_21_09_08,53.965833333333315,70.88,33.36,l/m^2
8,Temperature,2021,9,9,2021-09-09,28079008_83_98_21_09_09,0.1541666666666667,0.2,0.1,ºC
35,Temperature,2021,9,9,2021-09-09,28079035_83_98_21_09_09,60.325416666666655,80.17,31.62,ºC
102,Precipitation,2021,9,9,2021-09-09,28079102_89_98_21_09_09,5.833333333333333,11.0,1.0,l/m^2
4,Temperature,2021,9,9,2021-09-09,28079004_83_98_21_09_09,22.708333333333332,44.0,8.0,ºC
103,Temperature,2021,9,9,2021-09-09,28079103_83_98_21_09_09,20.625,39.0,7.0,ºC
38,Temperature,2021,9,9,2021-09-09,28079038_83_98_21_09_09,15.916666666666666,25.0,7.0,ºC
39,Precipitation,2021,9,9,2021-09-09,28079039_89_98_21_09_09,5.5,21.0,1.0,l/m^2
112,Temperature,2021,9,9,2021-09-09,28079112_83_98_21_09_09,0.2749999999999999,0.3,0.2,ºC
56,Temperature,2021,9,9,2021-09-09,28079056_83_98_21_09_09,11.0,11.0,11.0,ºC
56,Precipitation,2021,9,9,2021-09-09,28079056_89_98_21_09_09,51.701666666666675,65.22,32.85,l/m^2
24,Temperature,2021,9,9,2021-09-09,28079024_83_98_21_09_09,4.958333333333333,6.0,4.0,ºC
107,Precipitation,2021,9,9,2021-09-09,28079107_89_98_21_09_09,5.666666666666667,11.0,1.0,l/m^2
113,Temperature,2021,9,9,2021-09-09,28079113_83_98_21_09_09,41.458333333333336,113.0,12.0,ºC
103,Precipitation,2021,9,9,2021-09-09,28079103_89_98_21_09_09,0.3291666666666666,0.5,0.3,l/m^2
106,Temperature,2021,9,9,2021-09-09,28079106_83_98_21_09_09,1.0,1.0,1.0,ºC
109,Temperature,2021,9,9,2021-09-09,28079109_83_98_21_09_09,3.1666666666666665,7.0,1.0,ºC
102,Temperature,2021,9,9,2021-09-09,28079102_83_98_21_09_09,14.833333333333334,24.0,9.0,ºC
54,Temperature,2021,9,9,2021-09-09,28079054_83_98_21_09_09,10.375,18.0,2.0,ºC
18,Temperature,2021,9,9,2021-09-09,28079018_83_98_21_09_09,0.20000000000000007,0.2,0.2,ºC
107,Temperature,2021,9,9,2021-09-09,28079107_83_98_21_09_09,0.1416666666666667,0.3,0.1,ºC
106,Precipitation,2021,9,9,2021-09-09,28079106_89_98_21_09_09,0.20416666666666675,0.3,0.2,l/m^2
54,Precipitation,2021,9,9,2021-09-09,28079054_89_98_21_09_09,8.916666666666666,9.0,8.0,l/m^2
24,Precipitation,2021,9,9,2021-09-09,28079024_89_98_21_09_09,18.541666666666668,39.0,8.0,l/m^2
36,Temperature,2021,9,9,2021-09-09,28079036_83_98_21_09_09,1.125,4.0,1.0,ºC
58,Temperature,2021,9,9,2021-09-09,28079058_83_98_21_09_09,0.12083333333333336,0.2,0.1,ºC
58,Temperature,2021,9,10,2021-09-10,28079058_83_98_21_09_10,19.875,35.0,7.0,ºC
24,Precipitation,2021,9,10,2021-09-10,28079024_89_98_21_09_10,33.16458333333333,49.38,19.81,l/m^2
106,Precipitation,2021,9,10,2021-09-10,28079106_89_98_21_09_10,18.25,31.0,7.0,l/m^2
106,Temperature,2021,9,10,2021-09-10,28079106_83_98_21_09_10,10.583333333333334,25.0,5.0,ºC
103,Temperature,2021,9,10,2021-09-10,28079103_83_98_21_09_10,2.0,5.0,1.0,ºC
112,Temperature,2021,9,10,2021-09-10,28079112_83_98_21_09_10,50.562083333333334,59.83,33.83,ºC
24,Temperature,2021,9,10,2021-09-10,28079024_83_98_21_09_10,6.375,14.0,2.0,ºC
36,Temperature,2021,9,10,2021-09-10,28079036_83_98_21_09_10,0.1708333333333334,0.2,0.1,ºC
