TIPO_DATO;CLASE_VIAL;DIRECCIÓN;NOMBRE_VIAL;NÚMERO 1;DISTRITO;LATITUD;LONGITUD
Contenedor de ropa;Calle;Calle Alcalá;Alcalá;579;San Blas-Canillejas;40,44502;-3,61505
Contenedor de ropa;Calle;Calle Alcalá;Alcalá;617;San Blas-Canillejas;40,44756;-3,61115
Contenedor de ropa;Avenida;Avenida Cuarta ;Cuarta ;1;San Blas-Canillejas;40,44888;-3,59602
Contenedor de ropa;Plaza;Plaza Calle Ocho;Calle Ocho;3;San Blas-Canillejas;40,44749;-3,5958
Contenedor de ropa;Calle;Calle Pirra;Pirra;18;San Blas-Canillejas;40,44696;-3,58734
Contenedor de ropa;Calle;Calle Febrero;Febrero;4;San Blas-Canillejas;40,44679;-3,57276
Contenedor de ropa;Calle;Calle Nicolasa Gomez;Nicolasa Gomez;33;San Blas-Canillejas;40,44111;-3,613812
Contenedor de ropa;Calle;Calle Esfinge;Esfinge;63;San Blas-Canillejas;40,4392;-3,60695
Contenedor de ropa;Calle;Calle Santa Genoveva;Santa Genoveva;2;San Blas-Canillejas;40,42623;-3,648309
Contenedor de ropa;Calle;Calle Esfinge;Esfinge;35;San Blas-Canillejas;40,4437;-3,60932
Contenedor de ropa;Calle;Calle San Faustino;San Faustino;2;San Blas-Canillejas;40,4473;-3,6092
Contenedor de ropa;Calle;Calle Valderobles;Valderobles;4;San Blas-Canillejas;40,44424;-3,61096
Contenedor de ropa;Calle;Calle Boltaña;Boltaña;14;San Blas-Canillejas;40,44423;-3,61388
Contenedor de ropa;Calle;Calle Albata;Albata;5;San Blas-Canillejas;40,43623;-3,6194
Contenedor de ropa;Calle;Calle Julian Camarillo;Julian Camarillo;59;San Blas-Canillejas;40,43818;-3,61875
Contenedor de ropa;Calle;Calle San Romualdo;San Romualdo;20;San Blas-Canillejas;40.4'40.6;-3,62317
Contenedor de ropa;Avenida;Avenida Niza;Niza;52;San Blas-Canillejas;40,43362;-3,60761
Contenedor de ropa;Calle;Calle Suecia;Suecia;79;San Blas-Canillejas;40,43212;-3,60599
Contenedor de ropa;Calle;Calle Suecia;Suecia;10;San Blas-Canillejas;40,42178;-3,60919
Contenedor de ropa;Calle;Calle Sofia ;Sofia ;177;San Blas-Canillejas;40,42235;-3,60124
Contenedor de ropa;Calle;Calle Sofia;Sofia;56;San Blas-Canillejas;40,42829;-3,60126
Contenedor de ropa;Calle;Calle Helsinki;Helsinki;21;San Blas-Canillejas;40,42566;-3,60274
Contenedor de ropa;Avenida;Avenida Guadalajara;Guadalajara;125;San Blas-Canillejas;40,42414;-3,60795
Contenedor de ropa;Avenida;Avenida Guadalajara ;Guadalajara ;51;San Blas-Canillejas;40.41991, ;-3,61803
Contenedor de ropa;Avenida;Avenida Guadalajara ;Guadalajara ;2;San Blas-Canillejas;40,41872;-3,62097
Contenedor de ropa;Calle;Calle San Román del Valle;San Román del Valle;8;San Blas-Canillejas;40,4196;-3,62151
Contenedor de ropa;Calle;Calle Aquitania;Aquitania;19;San Blas-Canillejas;40,41884;-3,61877
Contenedor de ropa;Calle;Calle Aquitania;Aquitania;35;San Blas-Canillejas;40,4196;-3,61623
Contenedor de ropa;Calle;Calle Amposta;Amposta;24;San Blas-Canillejas;40,42546;-3,62131
Contenedor de ropa;Calle;Calle Pobladura del Valle;Pobladura del Valle;7;San Blas-Canillejas;40,42243;-3,62439
Contenedor de ropa;Calle;Calle Pobladura del Valle ;Pobladura del Valle ;13;San Blas-Canillejas;40,42636;-3,61963
Contenedor de ropa;Calle;Calle Alberique;Alberique;16;San Blas-Canillejas;40,42906;-3,61639
Contenedor de ropa;Calle;Calle Gregorio Lopez Madera ;Gregorio Lopez Madera ;6;San Blas-Canillejas;40,429487;-3,613099
Contenedor de ropa;Calle;Calle Hinojosa del Duque ;Hinojosa del Duque ;3;San Blas-Canillejas;40.43193, ;-3,61398
Contenedor de ropa;Calle;Calle Julia Garcia Boutan;Julia Garcia Boutan;6;San Blas-Canillejas;40,4294;-3,61007
Contenedor de ropa;Calle;Calle Longares;Longares;20;San Blas-Canillejas;40,43148;-3,60982
Contenedor de ropa;Calle;Calle Francos Rodríguez;Francos Rodríguez;86;Tetuán;40,457186;-3,7107133
Contenedor de ropa;Calle;Calle Hierbabuena;Hierbabuena;2;Tetuán;40,459078;-3,7018875
Contenedor de ropa;Calle;Calle Bravo Murillo;Bravo Murillo;376;Tetuán;40,464936;-3,6925947
Contenedor de ropa;Calle;Calle Matilde Landa;Matilde Landa;30;Tetuán;40,47317;-3,6940124
Contenedor de ropa;Avenida;Avenida Asturias;Asturias;2;Tetuán;40,46688;-3,6902
Contenedor de ropa;Plaza;Plaza Donoso;Donoso;5;Tetuán;40,469321;-3,697284
Contenedor de ropa;Calle;Calle Cestona;Cestona;5;Usera;40,37283982;-3,713759541
Contenedor de ropa;Avenida;Avenida Rafaela Ybarra ;Rafaela Ybarra ;52;Usera;40,37283982;-3,713759541
Contenedor de ropa;Calle;Calle Doctor Tolosa Latour ;Doctor Tolosa Latour ;13;Usera;40,37243034;-3,702210399
Contenedor de ropa;Avenida;Avenida Orcasur ;Orcasur ;60;Usera;40,36548037;-3,701820263
Contenedor de ropa;Avenida;Avenida Orcasur;Orcasur;53;Usera;40,36524973;-3,700929811
Contenedor de ropa;Calle;Calle De Albuñuelas ;De Albuñuelas ;13;Usera;40,3657803;-3,698410088
Contenedor de ropa;Calle;Calle Moreja ;Moreja ;3;Usera;40,36870036;-3,697629864
Contenedor de ropa;Avenida;Avenida De los Poblados;De los Poblados;183;Usera;40,3710325;-3,696935747
Contenedor de ropa;Calle;Calle De Estafeta ;De Estafeta ;26;Usera;40,37183975;-3,692280353
Contenedor de ropa;Calle;Calle Carabelos;Carabelos;21;Usera;40,3749289;-3,692113244
Contenedor de ropa;Avenida;Avenida Los Fueros;Los Fueros;47;Usera;40,36778019;-3,685939712
Contenedor de ropa;Calle;Calle De Silvina ;De Silvina ;28;Usera;40,36520988;-3,69017964
Contenedor de ropa;Calle;Calle Antonio López ;Antonio López ;256;Usera;40,38005014;-3,694919593
Contenedor de ropa;Calle;Calle Antonio López ;Antonio López ;241;Usera;40,38241983;-3,695919408
Contenedor de ropa;Calle;Calle Antonio López ;Antonio López ;199;Usera;40,38422044;-3,695670504
Contenedor de ropa;Avenida;Avenida Cordoba ;Cordoba ;8;Usera;40,38632032;-3,699129995
Contenedor de ropa;Calle;Calle Andres Arteaga ;Andres Arteaga ;5;Usera;40,38838046;-3,705989575
Contenedor de ropa;Avenida;Avenida Rafaela Ybarra ;Rafaela Ybarra ;16;Usera;40,38205939;-3,711374252
Contenedor de ropa;Avenida;Avenida Rafaela Ybarra ;Rafaela Ybarra ;73;Usera;40,37894971;-3,711579859
Contenedor de ropa;Calle;Calle Cristo de la Victoria ;Cristo de la Victoria ;245;Usera;40,37883016;-3,709630133
Contenedor de ropa;Calle;Calle Cristo de la Victoria ;Cristo de la Victoria ;245;Usera;40,37883016;-3,709630133
Contenedor de ropa;Calle;Calle Cristo de la Victoria ;Cristo de la Victoria ;88;Usera;40,37984018;-3,70490025
Contenedor de ropa;Calle;Calle Cristo de la Victoria ;Cristo de la Victoria ;88;Usera;40,37984018;-3,70490025
Contenedor de ropa;Calle;Calle Censo;Censo;4;Usera;40,36872312;-3,705418452
Contenedor de ropa;Calle;Calle Gran Avenida;Gran Avenida;33;Usera;40,36973103;-3,706086569
Contenedor de ropa;Calle;Calle Rafaela Ybarra ;Rafaela Ybarra ;123;Usera;40,36622287;-3,712419581
Contenedor de ropa;Calle;Calle Avena;Avena;4;Usera;40,37772287;-3,716043525
Contenedor de ropa;Calle;Calle Juan Español;Juan Español;2;Usera;40,38667188;-3,707568156
Contenedor de ropa;Calle;Calle Guetaria ;Guetaria ;49;Usera;40,36876253;-3,715441852
Contenedor de ropa;Calle;Calle Minerva;Minerva;70;Vicalvaro;40,39532;-3,607771
Contenedor de ropa;Calle;Calle Campo de la Torre;Campo de la Torre;14;Vicalvaro;40,397202;-3,606118
Contenedor de ropa;Calle ;Calle  Bulevar Jose Prat;Bulevar Jose Prat;25;Vicalvaro;40,397708;-3,621148
Contenedor de ropa;Avenida;Avenida Gran Via del Este;Gran Via del Este;14;Vicalvaro;40,401837;-3,597145
Contenedor de ropa;Calle;Calle Pedernal;Pedernal;1;Vicalvaro;40,405582;-3,598394
Contenedor de ropa;Calle;Calle Sepiolita;Sepiolita;6;Vicalvaro;40,395106;-3,607987
Contenedor de ropa;Calle;Calle Villablanca ;Villablanca ;73;Vicalvaro;40,406316;-3,601658
Contenedor de ropa;Calle;Calle Villablanca ;Villablanca ;23;Vicalvaro;40,408299;-3,606141
Contenedor de ropa;Calle;Calle Casalareina;Casalareina;27;Vicalvaro;40,408258;-3,614427
Contenedor de ropa;Calle;Calle Casalareina;Casalareina;22;Vicalvaro;40,409135;-3,612732
Contenedor de ropa;Calle;Calle Villa Jimena;Villa Jimena;75;Vicalvaro;40,406805;-3,605849
Contenedor de ropa;Calle;Calle Villardondiego;Villardondiego;32;Vicalvaro;40,405342;-3,608288
Contenedor de ropa;Calle;Calle Calahorra;Calahorra;17;Vicalvaro;40,406949;-3,613039
Contenedor de ropa;Calle;Calle Tren de Arganda;Tren de Arganda;12;Vicalvaro;40,403786;-3,619454
Contenedor de ropa;Calle;Calle  Ladera de los Almendros; Ladera de los Almendros;2;Vicalvaro;40,404471;-3,622591
Contenedor de ropa;Calle;Calle  Ladera de los Almendros; Ladera de los Almendros;44;Vicalvaro;40,396576;-3,626258
Contenedor de ropa;Calle;Calle Indalecio Prieto;Indalecio Prieto;44;Vicalvaro;40,3967;-3,623087
Contenedor de ropa;Bulevar;Bulevar Indalecio Prieto;Indalecio Prieto;19;Vicalvaro;40,399946;-3,62122
Contenedor de ropa;Calle;Calle San Jose Prat;San Jose Prat;95;Vicalvaro;40,396731;-3,620231
Contenedor de ropa;Calle;Calle San Cipriano;San Cipriano;30;Vicalvaro;40,403693;-3,601317
Contenedor de ropa;Paseo;Paseo Castellana;Castellana;2;Vicalvaro;40,426315;-3,689716
Contenedor de ropa;Avenida;Avenida Aurora Boreal;Aurora Boreal;15;Vicalvaro;40,398881;-3,604157
Contenedor de ropa;Calle;Calle Fuente de San Jorge;Fuente de San Jorge;2;Vicalvaro;40,401646;-3,605478
Contenedor de ropa;Calle;Calle Ensanche Vallecas ;Ensanche Vallecas ;120;Villa Vallecas;40,36020799;-3,593408157
Contenedor de ropa;Calle;Calle Ensanche Vallecas ;Ensanche Vallecas ;79;Villa Vallecas;40,37116993;-3,646600334
Contenedor de ropa;Calle;Calle Antonio Gades  ;Antonio Gades  ;25;Villa Vallecas;40,3653618;-3,593015326
Contenedor de ropa;Calle;Calle Ensanche Vallecas ;Ensanche Vallecas ;62;Villa Vallecas;40,36265041;-3,596570298
Contenedor de ropa;Calle;Calle Peñaranda de Bracamontes ;Peñaranda de Bracamontes ;22;Villa Vallecas;40,36335009;-3,594359905
Contenedor de ropa;Calle;Calle Peñaranda de Bracamontes ;Peñaranda de Bracamontes ;57;Villa Vallecas;40,36460056;-3,602370442
Contenedor de ropa;Calle;Calle Granja de San Idelfonso ;Granja de San Idelfonso ;29;Villa Vallecas;40,3702205;-3,60855963
Contenedor de ropa;Calle;Calle Alameda del Valle ;Alameda del Valle ;26;Villa Vallecas;40,36643985;-3,61120046
Contenedor de ropa;Avenida;Avenida Gavia ;Gavia ;39;Villa Vallecas;40,36611048;-3,61825025
Contenedor de ropa;Calle;Calle Congosto ;Congosto ;76;Villa Vallecas;40,36556016;-3,619570254
Contenedor de ropa;Avenida;Avenida Gavia ;Gavia ;16;Villa Vallecas;40,36953985;-3,614100127
Contenedor de ropa;Calle;Calle Cabeza Mesada ;Cabeza Mesada ;28;Villa Vallecas;40,3700203;-3,617939679
Contenedor de ropa;Calle;Calle Bulevar Naturaleza ;Bulevar Naturaleza ;10;Villa Vallecas;40,37462995;-3,610879838
Contenedor de ropa;Calle;Calle Torre Don Miguel ;Torre Don Miguel ;31;Villa Vallecas;40,37359029;-3,625710219
Contenedor de ropa;Calle;Calle Gamonal ;Gamonal ;5;Villa Vallecas;40,37415038;-3,6299101
Contenedor de ropa;Calle;Calle Luis I;Luis I;36;Villa Vallecas;40,37172037;-3,64385988
Contenedor de ropa;Calle;Calle San Jaime ;San Jaime ;22;Villa Vallecas;40,37809929;-3,628828107
Contenedor de ropa;Calle;Calle Sierra de Palomeras ;Sierra de Palomeras ;12;Villa Vallecas;40,37769034;-3,628700259
Contenedor de ropa;Calle;Calle Fuentidueña;Fuentidueña;33;Villa Vallecas;40,37712031;-3,624330442
Contenedor de ropa;Calle;Calle Sierra Gador ;Sierra Gador ;35;Villa Vallecas;40,38022455;-3,622247305
Contenedor de ropa;Avenida;Avenida Santa Eugenia ;Santa Eugenia ;45;Villa Vallecas;40,38256969;-3,610540397
Contenedor de ropa;Avenida;Avenida Santa Eugenia ;Santa Eugenia ;60;Villa Vallecas;40,37912048;-3,608929503
Contenedor de ropa;Calle;Calle Enrique García Alvarez ;Enrique García Alvarez ;5;Villa Vallecas;40,38036008;-3,614049931
Contenedor de ropa;Calle;Calle Ensanche Vallecas ;Ensanche Vallecas ;11;Villa Vallecas;40,37029857;-3,61206632
Contenedor de ropa;Avenida;Avenida Valdeculebras;Valdeculebras;119;Villa Vallecas;40,35851761;-3,585683503
Contenedor de ropa;Calle;Calle Puerto Porzuna;Puerto Porzuna;17;Villa Vallecas;40,37502871;-3,621830094
Contenedor de ropa;Avenida;Avenida Las Suertes;Las Suertes;13;Villa Vallecas;40,37196154;-3,608914061
Contenedor de ropa;Avenida;Avenida Las Suertes;Las Suertes;80;Villa Vallecas;40,36637615;-3,598208987
Contenedor de ropa;Calle;Calle Cañada del Santisimo;Cañada del Santisimo;1;Villa Vallecas;40,362279;-3,600876
Contenedor de ropa;Calle;Calle Cerro Milano;Cerro Milano;8;Villa Vallecas;40,36800006;-3,618334182
Contenedor de ropa;Avenida;Avenida Gavia ;Gavia ;90;Villa Vallecas;40,3649592;-3,619025085
Contenedor de ropa;Calle;Calle Congosto ;Congosto ;9;Villa Vallecas;40,37554301;-3,620074212
Contenedor de ropa;Calle;Calle Peña Vargas;Peña Vargas;5;Villa Vallecas;40,37461607;-3,620727967
Contenedor de ropa;Calle;Calle Rafael de León;Rafael de León;22;Villa Vallecas;40,36511786;-3,601245655
Contenedor de ropa;Calle;Calle Real Arganda;Real Arganda;4;Villa Vallecas;40,37953198;-3,620663406
Contenedor de ropa;Calle;Calle Cerro Almodovar;Cerro Almodovar;9;Villa Vallecas;40,3816895;-3,60232695
Contenedor de ropa;Calle;Calle Enrique García Alvarez ;Enrique García Alvarez ;5;Villa Vallecas;40,38036008;-3,614049931
Contenedor de ropa;Calle;Calle Bascuñuelos;Bascuñuelos;3;Villaverde;40,33879;-3,709480048
Contenedor de ropa;Calle;Calle Domingo Párraga;Domingo Párraga;24;Villaverde;40,34220026;-3,708109963
Contenedor de ropa;Calle;Calle Domingo Párraga;Domingo Párraga;52;Villaverde;40,34216;-3,713049895
Contenedor de ropa;Paseo;Paseo Alberto Palacios;Alberto Palacios;79;Villaverde;40,34312053;-3,716959599
Contenedor de ropa;Paseo;Paseo Alberto Palacios;Alberto Palacios;68;Villaverde;40,34344057;-3,716489665
Contenedor de ropa;Calle;Calle Doctor Martín Arevalo;Doctor Martín Arevalo;44;Villaverde;40,34609675;-3,703794444
Contenedor de ropa;Calle;Calle Palomares;Palomares;8;Villaverde;40,35724892;-3,697366496
Contenedor de ropa;Calle;Calle Arroyo Bueno;Arroyo Bueno;16;Villaverde;40,36164513;-3,69839226
Contenedor de ropa;Calle;Calle Villalonso;Villalonso;13;Villaverde;40,36229875;-3,698122353
Contenedor de ropa;Calle;Calle Villalonso;Villalonso;12;Villaverde;40,3601043;-3,694591675
Contenedor de ropa;Calle;Calle San Jenaro;San Jenaro;3;Villaverde;40,34609675;-3,703794444
Contenedor de ropa;Calle;Calle Eduardo Barreiros;Eduardo Barreiros;145;Villaverde;40,3511514;-3,704937756
Contenedor de ropa;Paseo;Paseo Talleres;Talleres;8;Villaverde;40,36164513;-3,69839226
Contenedor de ropa;Calle;Calle Alcocer;Alcocer;22;Villaverde;40,36229875;-3,698122353
Contenedor de ropa;Calle;Calle José del Pino;José del Pino;2;Villaverde;40,350708; '-3.691836
Contenedor de ropa;Calle;Calle Ctra Villaverde a Vallecas;Ctra Villaverde a Vallecas;19;Villaverde;40,34609675;-3,703794444
Contenedor de ropa;Calle;Calle Concepción de la Oliva;Concepción de la Oliva;1;Villaverde;40,35724892;-3,697366496
Contenedor de ropa;Calle;Calle Juan José Martínez Seco ;Juan José Martínez Seco ;76;Villaverde;40,36164513;-3,69839226
Contenedor de ropa;Calle;Calle Diamante ;Diamante ;34;Villaverde;40,36229875;-3,698122353
Contenedor de ropa;Calle;Calle Eduardo Minguito ;Eduardo Minguito ;10;Villaverde;40,3601043;-3,694591675
Contenedor de ropa;Calle;Calle Rocafort;Rocafort;9;Villaverde;40,34609675;-3,703794444
Contenedor de ropa;Calle;Calle Benimanet ;Benimanet ;137;Villaverde;40,35724892;-3,697366496
Contenedor de ropa;Calle;Calle Benimanet ;Benimanet ;95;Villaverde;40,36164513;-3,69839226
Contenedor de ropa;Avenida;Avenida Marconi;Marconi;9;Villaverde;40,36229875;-3,698122353
Contenedor de ropa;Calle;Calle Principal;Principal;1;Villaverde;40,3601043;-3,694591675
Contenedor de ropa;Calle;Calle Anoeta ;Anoeta ;41;Villaverde;40,34609675;-3,703794444
Contenedor de ropa;Calle;Calle Arama ;Arama ;6;Villaverde;40,35724892;-3,697366496
Contenedor de ropa;Calle;Calle Anoeta ;Anoeta ;19;Villaverde;40,36164513;-3,69839226
Contenedor de ropa;Calle;Calle Hermandad Donantes Sangre ;Hermandad Donantes Sangre ;9;Villaverde;40,36229875;-3,698122353
Contenedor de ropa;Calle;Calle Hermandad Donantes Sangre ;Hermandad Donantes Sangre ;55;Villaverde;40,3601043;-3,694591675
Contenedor de ropa;Calle;Calle Huesped del Sevillano ;Huesped del Sevillano ;8;Villaverde;40,34609675;-3,703794444
Contenedor de ropa;Calle;Calle Manojo de Rosas ;Manojo de Rosas ;93;Villaverde;40,353283;-3,698559
Contenedor de ropa;Calle;Calle Manojo de Rosas ;Manojo de Rosas ;48;Villaverde;40,35724892;-3,697366496
Contenedor de ropa;Calle;Calle Corte del Faraón ;Corte del Faraón ;2;Villaverde;40,36164513;-3,69839226
Contenedor de ropa;Calle;Calle Menasalbas ;Menasalbas ;8;Villaverde;40,36229875;-3,698122353
Contenedor de ropa;Calle;Calle Menasalbas ;Menasalbas ;16;Villaverde;40,36229875;-3,698122353
Contenedor de ropa;Calle;Calle Verbena de la Paloma ;Verbena de la Paloma ;5;Villaverde;40,36010017;-3,69540013
Contenedor de ropa;Calle;Calle Verbena de la Paloma ;Verbena de la Paloma ;21;Villaverde;40,35858014;-3,695880316
Contenedor de ropa;Calle;Calle Gigantes y Cabezudos ;Gigantes y Cabezudos ;26;Villaverde;40,35821005;-3,693900371
Contenedor de ropa;Calle;Calle Pan y Toros ;Pan y Toros ;11;Villaverde;40,3601043;-3,694591675
Contenedor de ropa;Calle;Calle Ciudadania;Ciudadania;4;Villaverde;40,35813021;-3,692189569
Contenedor de ropa;Calle;Calle María Oure;María Oure;1;Villaverde;40,35968028;-3,690900529
Contenedor de ropa;Avenida;Avenida Orovilla ;Orovilla ;43;Villaverde;40,3607597;-3,689369913
Contenedor de ropa;Calle;Calle Berrocal;Berrocal;9;Villaverde;40,36160049;-3,688119479
Contenedor de ropa;Avenida;Avenida Avenida Felicidad ;Avenida Felicidad ;37;Villaverde;40,35923011;-3,68692004
Contenedor de ropa;Calle;Calle Alianza ;Alianza ;20;Villaverde;40,35739042;-3,686619907
Contenedor de ropa;Calle;Calle Alianza ;Alianza ;4;Villaverde;40,35763025;-3,688559601
Contenedor de ropa;Calle;Calle Los Bohemios ;Los Bohemios ;1;Villaverde;40,35640023;-3,6940302
Contenedor de ropa;Calle;Calle Alegria de la Huerta ;Alegria de la Huerta ;1;Villaverde;40,35611677;-3,695235905
Contenedor de ropa;Calle;Calle San Jenaro;San Jenaro;3;Villaverde;40,34920021;-3,703560231
Contenedor de ropa;Calle;Calle Transversal Sexta;Transversal Sexta;13;Villaverde;40,35137032;-3,705070038
Contenedor de ropa;Calle;Calle Americio;Americio;17;Villaverde;40,36160049;-3,688119479
Contenedor de ropa;Calle;Calle Berrocal;Berrocal;2;Villaverde;40,34866288;-3,67790295
Contenedor de ropa;Calle;Calle Berrocal;Berrocal;42;Villaverde;40,34450959;-3,676822044
Contenedor de ropa;Avenida;Avenida Los Rosales;Los Rosales;117;Villaverde;40,35342105;-3,678889374
Contenedor de ropa;Calle;Calle Arroyo de la Burela;Arroyo de la Burela;10;Villaverde;40,33903041;-3,680888105
Contenedor de ropa;Calle;Calle Godella;Godella;325;Villaverde;40,34011663;-3,687303871
Contenedor de ropa;Calle;Calle Villaverde a Perales del Rio;Villaverde a Perales del Rio;1;Villaverde;40,3397435;-3,675908821
Contenedor de ropa;Calle;Calle Santo de la Isidra;Santo de la Isidra;25;Villaverde;40,35410372;-3,703956703
Contenedor de ropa;Calle;Calle Estefanita;Estefanita;24;Villaverde;40,34573622;-3,675554171
