IDENTIFICADOR,TIPO CONTENEDOR,DESCRIPCION MODELO,CANTIDAD,LOTE,DISTRITO,URI distrito,NOMBRE,NUMERO,LONGITUD,LATITUD,DIRECCION COMPLETA
"Organic/-3,7990124_40,3809685",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,41,-3.7990124,40.3809685,"Avenida Arqueros, 41"
"Paper-Cardboard/-3,774912_40,3980825",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Ayllon,12,-3.774912,40.3980825,"Calle Ayllon, 12"
"Waste/-3,7689942_40,3990641",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Carretera Boadilla del monte,8,-3.7689942,40.3990641,"Carretera Boadilla del monte, 8"
"Waste/-3,7969265_40,3784476",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,41,-3.7969265,40.3784476,"Avenida Arqueros, 41"
"Paper-Cardboard/-3,789395_40,3807856",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Husares,4,-3.789395,40.3807856,"Paseo Husares, 4"
"Packaging/-3,7969265_40,3784476",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,41,-3.7969265,40.3784476,"Avenida Arqueros, 41"
"Waste/-3,7716972_40,3980612",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Fuentesauco,22,-3.7716972,40.3980612,"Calle Fuentesauco, 22"
"Waste/-3,7805419_40,3938718",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Mingorria,7,-3.7805419,40.3938718,"Calle Mingorria, 7"
"Waste/-3,7931165_40,3789125",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Lanceros,2,-3.7931165,40.3789125,"Paseo Lanceros, 2"
"Waste/-3,771247_40,3961912",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cartaya,8,-3.771247,40.3961912,"Calle Cartaya, 8"
"Waste/-3,7716972_40,3980612",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Fuentesauco,22,-3.7716972,40.3980612,"Calle Fuentesauco, 22"
"Organic/-3,7920757_40,3798654",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Husares,36,-3.7920757,40.3798654,"Paseo Husares, 36"
"Packaging/-3,7748756_40,3990229",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Sedano,41,-3.7748756,40.3990229,"Calle Sedano, 41"
"Organic/-3,7920573_40,3787533",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Husares,44,-3.7920573,40.3787533,"Paseo Husares, 44"
"Waste/-3,7732746_40,3968837",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Sedano,3,-3.7732746,40.3968837,"Calle Sedano, 3"
"Waste/-3,7914712_40,3791937",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Husares,38,-3.7914712,40.3791937,"Paseo Husares, 38"
"Waste/-3,7740172_40,3945603",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Daniel segovia,10,-3.7740172,40.3945603,"Calle Daniel segovia, 10"
"Packaging/-3,7976896_40,3768646",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Coraceros,6,-3.7976896,40.3768646,"Calle Coraceros, 6"
"Glass/-3,7900502_40,3822076",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Granaderos,5,-3.7900502,40.3822076,"Calle Granaderos, 5"
"Organic/-3,7927782_40,3817582",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,7,-3.7927782,40.3817582,"Avenida Arqueros, 7"
"Waste/-3,7748756_40,3990229",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Sedano,41,-3.7748756,40.3990229,"Calle Sedano, 41"
"Organic/-3,7726541_40,3988188",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Galicia,50,-3.7726541,40.3988188,"Calle Galicia, 50"
"Organic/-3,7744324_40,3959805",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cine,48,-3.7744324,40.3959805,"Calle Cine, 48"
"Organic/-3,7963876_40,3752048",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Colonia Militar de cuatro vientos,65,-3.7963876,40.3752048,"Colonia Militar de cuatro vientos, 65"
"Organic/-3,7672052_40,3983994",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Carabias,5,-3.7672052,40.3983994,"Calle Carabias, 5"
"Packaging/-3,7663196_40,3988035",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villaviciosa,1,-3.7663196,40.3988035,"Calle Villaviciosa, 1"
"Waste/-3,7745611_40,3945241",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Manuel garcia,17,-3.7745611,40.3945241,"Calle Manuel garcia, 17"
"Packaging/-3,7755075_40,3989146",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Ayllon,20,-3.7755075,40.3989146,"Calle Ayllon, 20"
"Packaging/-3,778571_40,3948211",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Hoyo de pinares,2,-3.778571,40.3948211,"Calle Hoyo de pinares, 2"
"Organic/-3,7951156_40,3799595",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,23,-3.7951156,40.3799595,"Avenida Arqueros, 23"
"Glass/-3,7751051_40,3952224",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Manuel garcia,31,-3.7751051,40.3952224,"Calle Manuel garcia, 31"
"Packaging/-3,7749447_40,3979026",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Ayllon,1,-3.7749447,40.3979026,"Calle Ayllon, 1"
"Packaging/-3,7683896_40,3969789",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Carabias,20,-3.7683896,40.3969789,"Calle Carabias, 20"
"Paper-Cardboard/-3,7691567_40,3990461",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Carretera Boadilla del monte,25,-3.7691567,40.3990461,"Carretera Boadilla del monte, 25"
"Organic/-3,7989625_40,3829826",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,37,-3.7989625,40.3829826,"Avenida Arqueros, 37"
"Glass/-3,7910237_40,3795849",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Husares,30,-3.7910237,40.3795849,"Paseo Husares, 30"
"Packaging/-3,7893106_40,3808481",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Husares,4,-3.7893106,40.3808481,"Paseo Husares, 4"
"Waste/-3,79328_40,37761",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Colonia Militar de cuatro vientos,1,-3.79328,40.37761,"Colonia Militar de cuatro vientos, 1"
"Waste/-3,7988715_40,3831148",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,37,-3.7988715,40.3831148,"Avenida Arqueros, 37"
"Waste/-3,7831961_40,3917134",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Mirueña,13,-3.7831961,40.3917134,"Calle Mirueña, 13"
"Packaging/-3,7746421_40,3954325",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cine,41,-3.7746421,40.3954325,"Calle Cine, 41"
"Packaging/-3,7900889_40,3822377",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Granaderos,5,-3.7900889,40.3822377,"Calle Granaderos, 5"
"Waste/-3,792774_40,3807118",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,19,-3.792774,40.3807118,"Avenida Arqueros, 19"
"Waste/-3,7942254_40,3799054",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Lanceros,5,-3.7942254,40.3799054,"Paseo Lanceros, 5"
"Waste/-3,7686046_40,3979538",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villaviciosa,13,-3.7686046,40.3979538,"Calle Villaviciosa, 13"
"Waste/-3,7781572_40,3940924",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Hoyo de pinares,14,-3.7781572,40.3940924,"Calle Hoyo de pinares, 14"
"Packaging/-3,7676191_40,3982707",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Carabias,12,-3.7676191,40.3982707,"Calle Carabias, 12"
"Glass/-3,7710194_40,3975909",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Galicia,5,-3.7710194,40.3975909,"Calle Galicia, 5"
"Packaging/-3,771041_40,3975851",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Galicia,5,-3.771041,40.3975851,"Calle Galicia, 5"
"Glass/-3,7752602_40,3959861",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cine,52,-3.7752602,40.3959861,"Calle Cine, 52"
"Waste/-3,7732184_40,3980471",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Claudio sanchez albornoz,15,-3.7732184,40.3980471,"Calle Claudio sanchez albornoz, 15"
"Waste/-3,7988715_40,3831148",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,37,-3.7988715,40.3831148,"Avenida Arqueros, 37"
"Organic/-3,772011_40,3969489",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Claudio sanchez albornoz,3,-3.772011,40.3969489,"Calle Claudio sanchez albornoz, 3"
"Waste/-3,7988963_40,3809964",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,41,-3.7988963,40.3809964,"Avenida Arqueros, 41"
"Waste/-3,7905355_40,3799144",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Husares,24,-3.7905355,40.3799144,"Paseo Husares, 24"
"Packaging/-3,7741539_40,394251",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cine,17,-3.7741539,40.394251,"Calle Cine, 17"
"Waste/-3,7900889_40,3822377",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Granaderos,5,-3.7900889,40.3822377,"Calle Granaderos, 5"
"Packaging/-3,7719996_40,3979981",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Galicia,24,-3.7719996,40.3979981,"Calle Galicia, 24"
"Packaging/-3,7988715_40,3831148",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,37,-3.7988715,40.3831148,"Avenida Arqueros, 37"
"Packaging/-3,7725973_40,3984379",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Galicia,23,-3.7725973,40.3984379,"Calle Galicia, 23"
"Paper-Cardboard/-3,7974017_40,3780899",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,51,-3.7974017,40.3780899,"Avenida Arqueros, 51"
"Organic/-3,7989625_40,3829826",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,37,-3.7989625,40.3829826,"Avenida Arqueros, 37"
"Organic/-3,7931165_40,3789125",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Lanceros,2,-3.7931165,40.3789125,"Paseo Lanceros, 2"
"Waste/-3,7733374_40,3931436",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Sebastian alvaro,18,-3.7733374,40.3931436,"Calle Sebastian alvaro, 18"
"Waste/-3,7743525_40,3951645",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cine,37,-3.7743525,40.3951645,"Calle Cine, 37"
"Packaging/-3,7805419_40,3938718",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Mingorria,7,-3.7805419,40.3938718,"Calle Mingorria, 7"
"Organic/-3,7812385_40,3928808",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Mirueña,13,-3.7812385,40.3928808,"Calle Mirueña, 13"
"Waste/-3,772011_40,3969489",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Claudio sanchez albornoz,3,-3.772011,40.3969489,"Calle Claudio sanchez albornoz, 3"
"Glass/-3,7738354_40,3976591",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Sedano,18,-3.7738354,40.3976591,"Calle Sedano, 18"
"Packaging/-3,7689942_40,3990641",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Carretera Boadilla del monte,8,-3.7689942,40.3990641,"Carretera Boadilla del monte, 8"
"Waste/-3,7985818_40,3810066",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,41,-3.7985818,40.3810066,"Avenida Arqueros, 41"
"Waste/-3,7704283_40,3991135",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Carretera Boadilla del monte,35,-3.7704283,40.3991135,"Carretera Boadilla del monte, 35"
"Waste/-3,7985818_40,3810066",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,41,-3.7985818,40.3810066,"Avenida Arqueros, 41"
"Packaging/-3,7951156_40,3799595",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,23,-3.7951156,40.3799595,"Avenida Arqueros, 23"
"Glass/-3,7804906_40,3935606",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Mingorria,14,-3.7804906,40.3935606,"Calle Mingorria, 14"
"Packaging/-3,7726643_40,3974981",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Claudio sanchez albornoz,10,-3.7726643,40.3974981,"Calle Claudio sanchez albornoz, 10"
"Packaging/-3,7692956_40,396482",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Carballino,24,-3.7692956,40.396482,"Calle Carballino, 24"
"Waste/-3,8005792_40,3817562",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,51,-3.8005792,40.3817562,"Avenida Arqueros, 51"
"Waste/-3,7927782_40,3817582",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,7,-3.7927782,40.3817582,"Avenida Arqueros, 7"
"Organic/-3,7956552_40,3773737",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Colonia Militar de cuatro vientos,33,-3.7956552,40.3773737,"Colonia Militar de cuatro vientos, 33"
"Glass/-3,7974017_40,3780899",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,51,-3.7974017,40.3780899,"Avenida Arqueros, 51"
"Packaging/-3,7689942_40,3990641",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Carretera Boadilla del monte,8,-3.7689942,40.3990641,"Carretera Boadilla del monte, 8"
"Waste/-3,7988715_40,3831148",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,37,-3.7988715,40.3831148,"Avenida Arqueros, 37"
"Waste/-3,79328_40,37761",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Colonia Militar de cuatro vientos,1,-3.79328,40.37761,"Colonia Militar de cuatro vientos, 1"
"Paper-Cardboard/-3,7807413_40,3939549",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Mingorria,8,-3.7807413,40.3939549,"Calle Mingorria, 8"
"Organic/-3,7989625_40,3829826",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,37,-3.7989625,40.3829826,"Avenida Arqueros, 37"
"Packaging/-3,7969265_40,3784476",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,41,-3.7969265,40.3784476,"Avenida Arqueros, 41"
"Waste/-3,7726541_40,3988188",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Galicia,50,-3.7726541,40.3988188,"Calle Galicia, 50"
"Waste/-3,7917174_40,3790143",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Husares,40,-3.7917174,40.3790143,"Paseo Husares, 40"
"Packaging/-3,7707165_40,3969736",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villaviciosa,27,-3.7707165,40.3969736,"Calle Villaviciosa, 27"
"Paper-Cardboard/-3,7905007_40,3799543",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Husares,24,-3.7905007,40.3799543,"Paseo Husares, 24"
"Packaging/-3,7914712_40,3791937",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Husares,38,-3.7914712,40.3791937,"Paseo Husares, 38"
"Organic/-3,7990124_40,3809685",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,41,-3.7990124,40.3809685,"Avenida Arqueros, 41"
"Waste/-3,7681697_40,3986911",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Azor,3,-3.7681697,40.3986911,"Calle Azor, 3"
"Waste/-3,7951156_40,3799595",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,23,-3.7951156,40.3799595,"Avenida Arqueros, 23"
"Waste/-3,7745068_40,398788",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Campo florido,6,-3.7745068,40.398788,"Calle Campo florido, 6"
"Organic/-3,7951598_40,3842751",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,2,-3.7951598,40.3842751,"Avenida Arqueros, 2"
"Packaging/-3,7749678_40,3942157",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Dos,7,-3.7749678,40.3942157,"Calle Dos, 7"
"Waste/-3,7939067_40,3771373",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Husares,50,-3.7939067,40.3771373,"Paseo Husares, 50"
"Waste/-3,7747551_40,3938081",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Daniel segovia,45,-3.7747551,40.3938081,"Calle Daniel segovia, 45"
"Glass/-3,7785674_40,3949285",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Hoyo de pinares,2,-3.7785674,40.3949285,"Calle Hoyo de pinares, 2"
"Waste/-3,7707165_40,3969736",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villaviciosa,27,-3.7707165,40.3969736,"Calle Villaviciosa, 27"
"Waste/-3,771041_40,3975851",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Galicia,5,-3.771041,40.3975851,"Calle Galicia, 5"
"Waste/-3,7755075_40,3989146",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Ayllon,20,-3.7755075,40.3989146,"Calle Ayllon, 20"
"Packaging/-3,771041_40,3975851",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Galicia,5,-3.771041,40.3975851,"Calle Galicia, 5"
"Organic/-3,7946192_40,3781789",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Alabarderos,24,-3.7946192,40.3781789,"Paseo Alabarderos, 24"
"Waste/-3,7681697_40,3986911",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Azor,3,-3.7681697,40.3986911,"Calle Azor, 3"
"Waste/-3,7710032_40,3963535",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cartaya,1,-3.7710032,40.3963535,"Calle Cartaya, 1"
"Glass/-3,779459_40,3937666",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Adanero,5,-3.779459,40.3937666,"Calle Adanero, 5"
"Packaging/-3,7732184_40,3980471",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Claudio sanchez albornoz,15,-3.7732184,40.3980471,"Calle Claudio sanchez albornoz, 15"
"Packaging/-3,7725973_40,3984379",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Galicia,23,-3.7725973,40.3984379,"Calle Galicia, 23"
"Packaging/-3,7812385_40,3928808",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Mirueña,13,-3.7812385,40.3928808,"Calle Mirueña, 13"
"Organic/-3,7920757_40,3798654",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Husares,36,-3.7920757,40.3798654,"Paseo Husares, 36"
"Organic/-3,7989625_40,3829826",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,37,-3.7989625,40.3829826,"Avenida Arqueros, 37"
"Organic/-3,7734165_40,3957737",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Carretera Carabanchel a aravaca,30,-3.7734165,40.3957737,"Carretera Carabanchel a aravaca, 30"
"Waste/-3,7676191_40,3982707",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Carabias,12,-3.7676191,40.3982707,"Calle Carabias, 12"
"Waste/-3,7737087_40,399056",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Claudio sanchez albornoz,44,-3.7737087,40.399056,"Calle Claudio sanchez albornoz, 44"
"Waste/-3,7939067_40,3771373",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Husares,50,-3.7939067,40.3771373,"Paseo Husares, 50"
"Waste/-3,7733374_40,3931436",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Sebastian alvaro,18,-3.7733374,40.3931436,"Calle Sebastian alvaro, 18"
"Organic/-3,7970482_40,375448",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Colonia Militar de cuatro vientos,67,-3.7970482,40.375448,"Colonia Militar de cuatro vientos, 67"
"Packaging/-3,7946192_40,3781789",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Alabarderos,24,-3.7946192,40.3781789,"Paseo Alabarderos, 24"
"Packaging/-3,7732746_40,3968837",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Sedano,3,-3.7732746,40.3968837,"Calle Sedano, 3"
"Waste/-3,7726511_40,3938897",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Montehermoso,1,-3.7726511,40.3938897,"Calle Montehermoso, 1"
"Packaging/-3,7739131_40,3975238",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Sedano,19,-3.7739131,40.3975238,"Calle Sedano, 19"
"Waste/-3,7931165_40,3789125",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Lanceros,2,-3.7931165,40.3789125,"Paseo Lanceros, 2"
"Waste/-3,7950773_40,384052",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,2,-3.7950773,40.384052,"Avenida Arqueros, 2"
"Organic/-3,7749447_40,3979026",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Ayllon,1,-3.7749447,40.3979026,"Calle Ayllon, 1"
"Packaging/-3,7942574_40,3784382",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Alabarderos,10,-3.7942574,40.3784382,"Paseo Alabarderos, 10"
"Waste/-3,7749678_40,3942157",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Dos,7,-3.7749678,40.3942157,"Calle Dos, 7"
"Waste/-3,7726838_40,3959192",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cartaya,13,-3.7726838,40.3959192,"Calle Cartaya, 13"
"Waste/-3,7934092_40,378916",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Colonia Militar de cuatro vientos,10,-3.7934092,40.378916,"Colonia Militar de cuatro vientos, 10"
"Waste/-3,7744324_40,3959805",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cine,48,-3.7744324,40.3959805,"Calle Cine, 48"
"Paper-Cardboard/-3,7702157_40,3990342",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Mirlo,2,-3.7702157,40.3990342,"Calle Mirlo, 2"
"Packaging/-3,7675303_40,3981741",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Carabias,12,-3.7675303,40.3981741,"Calle Carabias, 12"
"Glass/-3,7703472_40,3973849",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Villaviciosa,23,-3.7703472,40.3973849,"Calle Villaviciosa, 23"
"Packaging/-3,7931165_40,3789125",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Lanceros,2,-3.7931165,40.3789125,"Paseo Lanceros, 2"
"Waste/-3,7956026_40,3794589",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,27,-3.7956026,40.3794589,"Avenida Arqueros, 27"
"Waste/-3,7743163_40,3981434",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Prado alegre,8,-3.7743163,40.3981434,"Calle Prado alegre, 8"
"Packaging/-3,7716239_40,3955163",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Carracedo,9,-3.7716239,40.3955163,"Calle Carracedo, 9"
"Organic/-3,7771688_40,3969492",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Cardencha,14,-3.7771688,40.3969492,"Calle Cardencha, 14"
"Waste/-3,7754521_40,3939145",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Ceferino avila,29,-3.7754521,40.3939145,"Calle Ceferino avila, 29"
"Packaging/-3,7718789_40,398287",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Calamon,18,-3.7718789,40.398287,"Calle Calamon, 18"
"Organic/-3,7951598_40,3842751",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,2,-3.7951598,40.3842751,"Avenida Arqueros, 2"
"Organic/-3,792774_40,3807118",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Avenida Arqueros,19,-3.792774,40.3807118,"Avenida Arqueros, 19"
"Packaging/-3,779275_40,3934944",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Adanero,7,-3.779275,40.3934944,"Calle Adanero, 7"
"Waste/-3,7704283_40,3991135",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Carretera Boadilla del monte,35,-3.7704283,40.3991135,"Carretera Boadilla del monte, 35"
