IDENTIFICADOR,TIPO CONTENEDOR,DESCRIPCION MODELO,CANTIDAD,LOTE,DISTRITO,URI distrito,NOMBRE,NUMERO,LONGITUD,LATITUD,DIRECCION COMPLETA
"Waste/-3,7695195_40,4611192",Waste,Res 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Camarines,2,-3.7695195,40.4611192,"Calle Camarines, 2"
"Packaging/-3,7183199_40,4949382",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Avenida Ventisquero de la condesa,48,-3.7183199,40.4949382,"Avenida Ventisquero de la condesa, 48"
"Packaging/-3,7183199_40,4949382",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Avenida Ventisquero de la condesa,48,-3.7183199,40.4949382,"Avenida Ventisquero de la condesa, 48"
"Packaging/-3,6879326_40,4888228",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Labastida,8,-3.6879326,40.4888228,"Calle Labastida, 8"
"Packaging/-3,6879326_40,4888228",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Labastida,8,-3.6879326,40.4888228,"Calle Labastida, 8"
"Packaging/-3,6879326_40,4888228",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Labastida,8,-3.6879326,40.4888228,"Calle Labastida, 8"
"Packaging/-3,6879326_40,4888228",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Labastida,8,-3.6879326,40.4888228,"Calle Labastida, 8"
"Packaging/-3,6879326_40,4888228",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Labastida,8,-3.6879326,40.4888228,"Calle Labastida, 8"
"Packaging/-3,7963916_40,3737219",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Husares,58,-3.7963916,40.3737219,"Paseo Husares, 58"
"Packaging/-3,7963916_40,3737219",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Husares,58,-3.7963916,40.3737219,"Paseo Husares, 58"
"Waste/-3,7963916_40,3737219",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Husares,58,-3.7963916,40.3737219,"Paseo Husares, 58"
"Waste/-3,7963916_40,3737219",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Husares,58,-3.7963916,40.3737219,"Paseo Husares, 58"
"Glass/-3,7237639_40,4527575",Glass,V 2200 CL,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Leonardo prieto castro,8,-3.7237639,40.4527575,"Calle Leonardo prieto castro, 8"
"Waste/-3,7643362_40,378043",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Blas cabrera,90,-3.7643362,40.378043,"Calle Blas cabrera, 90"
"Waste/-3,7643362_40,378043",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Blas cabrera,90,-3.7643362,40.378043,"Calle Blas cabrera, 90"
"Packaging/-3,7643362_40,378043",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Blas cabrera,90,-3.7643362,40.378043,"Calle Blas cabrera, 90"
"Packaging/-3,7643362_40,378043",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Blas cabrera,90,-3.7643362,40.378043,"Calle Blas cabrera, 90"
"Packaging/-3,7176289_40,4953458",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Avenida Ventisquero de la condesa,46,-3.7176289,40.4953458,"Avenida Ventisquero de la condesa, 46"
"Packaging/-3,7176289_40,4953458",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Avenida Ventisquero de la condesa,46,-3.7176289,40.4953458,"Avenida Ventisquero de la condesa, 46"
"Packaging/-3,7176289_40,4953458",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Avenida Ventisquero de la condesa,46,-3.7176289,40.4953458,"Avenida Ventisquero de la condesa, 46"
"Packaging/-3,7331324_40,4812347",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Leopoldo alas clarin,43,-3.7331324,40.4812347,"Calle Leopoldo alas clarin, 43"
"Packaging/-3,7331324_40,4812347",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Leopoldo alas clarin,43,-3.7331324,40.4812347,"Calle Leopoldo alas clarin, 43"
"Packaging/-3,7044568_40,4970323",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle La maso,2,-3.7044568,40.4970323,"Calle La maso, 2"
"Packaging/-3,7044568_40,4970323",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle La maso,2,-3.7044568,40.4970323,"Calle La maso, 2"
"Packaging/-3,7064252_40,4619995",Packaging,Env 800,1,1,Tetuán,http://www.wikidata.org/entity/Q1773540,Paseo Direccion,120,-3.7064252,40.4619995,"Paseo Direccion, 120"
"Packaging/-3,6919521_40,4888677",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Manuel tovar,40,-3.6919521,40.4888677,"Calle Manuel tovar, 40"
"Glass/-3,7061315_40,4386609",Glass,V 2200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Cea bermudez,3,-3.7061315,40.4386609,"Calle Cea bermudez, 3"
"Paper-Cardboard/-3,7061315_40,4386609",Paper-Cardboard,PC 3200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Cea bermudez,3,-3.7061315,40.4386609,"Calle Cea bermudez, 3"
"Paper-Cardboard/-3,7061315_40,4386609",Paper-Cardboard,PC 3200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Cea bermudez,3,-3.7061315,40.4386609,"Calle Cea bermudez, 3"
"Glass/-3,7102853_40,4345172",Glass,V 2200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Galileo,45,-3.7102853,40.4345172,"Calle Galileo, 45"
"Packaging/-3,8350344_40,4659937",Packaging,Env 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Carretera Monte del pilar,22,-3.8350344,40.4659937,"Carretera Monte del pilar, 22"
"Packaging/-3,8350344_40,4659937",Packaging,Env 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Carretera Monte del pilar,22,-3.8350344,40.4659937,"Carretera Monte del pilar, 22"
"Glass/-3,7032382_40,4309996",Glass,V 2200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Fuencarral,125,-3.7032382,40.4309996,"Calle Fuencarral, 125"
"Paper-Cardboard/-3,7032382_40,4309996",Paper-Cardboard,PC 3200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Fuencarral,125,-3.7032382,40.4309996,"Calle Fuencarral, 125"
"Glass/-3,7026743_40,4337979",Glass,V 2200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Cardenal cisneros,60,-3.7026743,40.4337979,"Calle Cardenal cisneros, 60"
"Paper-Cardboard/-3,7026743_40,4337979",Paper-Cardboard,PC 3200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Cardenal cisneros,60,-3.7026743,40.4337979,"Calle Cardenal cisneros, 60"
"Glass/-3,7021983_40,4319364",Glass,V 2200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Cardenal cisneros,41,-3.7021983,40.4319364,"Calle Cardenal cisneros, 41"
"Glass/-3,7021983_40,4319364",Glass,V 2200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Cardenal cisneros,41,-3.7021983,40.4319364,"Calle Cardenal cisneros, 41"
"Paper-Cardboard/-3,7021983_40,4319364",Paper-Cardboard,PC 3200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Cardenal cisneros,41,-3.7021983,40.4319364,"Calle Cardenal cisneros, 41"
"Paper-Cardboard/-3,7021983_40,4319364",Paper-Cardboard,PC 3200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Cardenal cisneros,41,-3.7021983,40.4319364,"Calle Cardenal cisneros, 41"
"Glass/-3,7016858_40,4344095",Glass,V 2200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle General alvarez de castro,2,-3.7016858,40.4344095,"Calle General alvarez de castro, 2"
"Paper-Cardboard/-3,7016858_40,4344095",Paper-Cardboard,PC 3200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle General alvarez de castro,2,-3.7016858,40.4344095,"Calle General alvarez de castro, 2"
"Glass/-3,70229_40,4358095",Glass,V 2200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle General alvarez de castro,22,-3.70229,40.4358095,"Calle General alvarez de castro, 22"
"Glass/-3,70229_40,4358095",Glass,V 2200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle General alvarez de castro,22,-3.70229,40.4358095,"Calle General alvarez de castro, 22"
"Paper-Cardboard/-3,70229_40,4358095",Paper-Cardboard,PC 3200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle General alvarez de castro,22,-3.70229,40.4358095,"Calle General alvarez de castro, 22"
"Glass/-3,7025922_40,4362584",Glass,V 2200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle General alvarez de castro,23,-3.7025922,40.4362584,"Calle General alvarez de castro, 23"
"Glass/-3,7025922_40,4362584",Glass,V 2200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle General alvarez de castro,23,-3.7025922,40.4362584,"Calle General alvarez de castro, 23"
"Paper-Cardboard/-3,7025922_40,4362584",Paper-Cardboard,PC 3200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle General alvarez de castro,23,-3.7025922,40.4362584,"Calle General alvarez de castro, 23"
"Paper-Cardboard/-3,7025922_40,4362584",Paper-Cardboard,PC 3200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle General alvarez de castro,23,-3.7025922,40.4362584,"Calle General alvarez de castro, 23"
"Glass/-3,7021065_40,4350572",Glass,V 2200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle General alvarez de castro,11,-3.7021065,40.4350572,"Calle General alvarez de castro, 11"
"Paper-Cardboard/-3,7021065_40,4350572",Paper-Cardboard,PC 3200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle General alvarez de castro,11,-3.7021065,40.4350572,"Calle General alvarez de castro, 11"
"Paper-Cardboard/-3,7021065_40,4350572",Paper-Cardboard,PC 3200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle General alvarez de castro,11,-3.7021065,40.4350572,"Calle General alvarez de castro, 11"
"Glass/-3,698037_40,4308303",Glass,V 2200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Covarrubias,30,-3.698037,40.4308303,"Calle Covarrubias, 30"
"Glass/-3,698037_40,4308303",Glass,V 2200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Covarrubias,30,-3.698037,40.4308303,"Calle Covarrubias, 30"
"Paper-Cardboard/-3,698037_40,4308303",Paper-Cardboard,PC 3200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Covarrubias,30,-3.698037,40.4308303,"Calle Covarrubias, 30"
"Paper-Cardboard/-3,698037_40,4308303",Paper-Cardboard,PC 3200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Covarrubias,30,-3.698037,40.4308303,"Calle Covarrubias, 30"
"Glass/-3,6978075_40,4302573",Glass,V 2200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Covarrubias,19,-3.6978075,40.4302573,"Calle Covarrubias, 19"
"Paper-Cardboard/-3,6978075_40,4302573",Paper-Cardboard,PC 3200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Covarrubias,19,-3.6978075,40.4302573,"Calle Covarrubias, 19"
"Glass/-3,7000996_40,4306846",Glass,V 2200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Luchana,21,-3.7000996,40.4306846,"Calle Luchana, 21"
"Paper-Cardboard/-3,7000996_40,4306846",Paper-Cardboard,PC 3200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Luchana,21,-3.7000996,40.4306846,"Calle Luchana, 21"
"Glass/-3,7002218_40,4344877",Glass,V 2200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Juan de austria,35,-3.7002218,40.4344877,"Calle Juan de austria, 35"
"Paper-Cardboard/-3,7002218_40,4344877",Paper-Cardboard,PC 3200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Juan de austria,35,-3.7002218,40.4344877,"Calle Juan de austria, 35"
"Glass/-3,6996728_40,433196",Glass,V 2200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Juan de austria,17,-3.6996728,40.433196,"Calle Juan de austria, 17"
"Paper-Cardboard/-3,6996728_40,433196",Paper-Cardboard,PC 3200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Juan de austria,17,-3.6996728,40.433196,"Calle Juan de austria, 17"
"Glass/-3,6995369_40,4331312",Glass,V 2200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Juan de austria,18,-3.6995369,40.4331312,"Calle Juan de austria, 18"
"Paper-Cardboard/-3,6995369_40,4331312",Paper-Cardboard,PC 3200 CL,1,1,Chamberí,http://www.wikidata.org/entity/Q1763370,Calle Juan de austria,18,-3.6995369,40.4331312,"Calle Juan de austria, 18"
"Glass/-3,7195381_40,4297803",Glass,V 2200 CL,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Juan alvarez mendizabal,77,-3.7195381,40.4297803,"Calle Juan alvarez mendizabal, 77"
"Paper-Cardboard/-3,7195381_40,4297803",Paper-Cardboard,PC 3200 CL,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Juan alvarez mendizabal,77,-3.7195381,40.4297803,"Calle Juan alvarez mendizabal, 77"
"Organic/-3,7007802_40,4686155",Organic,O 800,1,1,Tetuán,http://www.wikidata.org/entity/Q1773540,Travesia Santiago cordero,14,-3.7007802,40.4686155,"Travesia Santiago cordero, 14"
"Waste/-3,7007802_40,4686155",Waste,Res 800,1,1,Tetuán,http://www.wikidata.org/entity/Q1773540,Travesia Santiago cordero,14,-3.7007802,40.4686155,"Travesia Santiago cordero, 14"
"Packaging/-3,7236345_40,4088803",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Ermita del santo,17,-3.7236345,40.4088803,"Paseo Ermita del santo, 17"
"Organic/-3,7236345_40,4088803",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Ermita del santo,17,-3.7236345,40.4088803,"Paseo Ermita del santo, 17"
"Waste/-3,7236345_40,4088803",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Ermita del santo,17,-3.7236345,40.4088803,"Paseo Ermita del santo, 17"
"Waste/-3,7236345_40,4088803",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Ermita del santo,17,-3.7236345,40.4088803,"Paseo Ermita del santo, 17"
"Waste/-3,7236345_40,4088803",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Ermita del santo,17,-3.7236345,40.4088803,"Paseo Ermita del santo, 17"
"Packaging/-3,7236345_40,4088803",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Ermita del santo,17,-3.7236345,40.4088803,"Paseo Ermita del santo, 17"
"Glass/-3,729227_40,4892003",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Maria montessori,2,-3.729227,40.4892003,"Calle Maria montessori, 2"
"Paper-Cardboard/-3,729227_40,4892003",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Maria montessori,2,-3.729227,40.4892003,"Calle Maria montessori, 2"
"Packaging/-3,6901139_40,4668917",Packaging,Env 800,1,1,Tetuán,http://www.wikidata.org/entity/Q1773540,Avenida Asturias,2,-3.6901139,40.4668917,"Avenida Asturias, 2"
"Packaging/-3,6901139_40,4668917",Packaging,Env 800,1,1,Tetuán,http://www.wikidata.org/entity/Q1773540,Avenida Asturias,2,-3.6901139,40.4668917,"Avenida Asturias, 2"
"Packaging/-3,6901139_40,4668917",Packaging,Env 800,1,1,Tetuán,http://www.wikidata.org/entity/Q1773540,Avenida Asturias,2,-3.6901139,40.4668917,"Avenida Asturias, 2"
"Packaging/-3,6901139_40,4668917",Packaging,Env 800,1,1,Tetuán,http://www.wikidata.org/entity/Q1773540,Avenida Asturias,2,-3.6901139,40.4668917,"Avenida Asturias, 2"
"Packaging/-3,6903234_40,4669942",Packaging,Env 800,1,1,Tetuán,http://www.wikidata.org/entity/Q1773540,Avenida Asturias,2,-3.6903234,40.4669942,"Avenida Asturias, 2"
"Packaging/-3,6903234_40,4669942",Packaging,Env 800,1,1,Tetuán,http://www.wikidata.org/entity/Q1773540,Avenida Asturias,2,-3.6903234,40.4669942,"Avenida Asturias, 2"
"Packaging/-3,6903234_40,4669942",Packaging,Env 800,1,1,Tetuán,http://www.wikidata.org/entity/Q1773540,Avenida Asturias,2,-3.6903234,40.4669942,"Avenida Asturias, 2"
"Packaging/-3,6903234_40,4669942",Packaging,Env 800,1,1,Tetuán,http://www.wikidata.org/entity/Q1773540,Avenida Asturias,2,-3.6903234,40.4669942,"Avenida Asturias, 2"
"Packaging/-3,6903234_40,4669942",Packaging,Env 800,1,1,Tetuán,http://www.wikidata.org/entity/Q1773540,Avenida Asturias,2,-3.6903234,40.4669942,"Avenida Asturias, 2"
"Packaging/-3,6903234_40,4669942",Packaging,Env 800,1,1,Tetuán,http://www.wikidata.org/entity/Q1773540,Avenida Asturias,2,-3.6903234,40.4669942,"Avenida Asturias, 2"
"Glass/-3,7726766_40,4677861",Glass,V 2200 CL,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Valcotos,10,-3.7726766,40.4677861,"Calle Valcotos, 10"
"Paper-Cardboard/-3,7726766_40,4677861",Paper-Cardboard,PC 3200 CL,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Valcotos,10,-3.7726766,40.4677861,"Calle Valcotos, 10"
"Packaging/-3,6836747_40,5014061",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Antonio de cabezon,85,-3.6836747,40.5014061,"Calle Antonio de cabezon, 85"
"Packaging/-3,6836747_40,5014061",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Antonio de cabezon,85,-3.6836747,40.5014061,"Calle Antonio de cabezon, 85"
"Organic/-3,7733564_40,4503453",Organic,O 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Rosa luxemburgo,27,-3.7733564,40.4503453,"Calle Rosa luxemburgo, 27"
"Organic/-3,7733564_40,4503453",Organic,O 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Rosa luxemburgo,27,-3.7733564,40.4503453,"Calle Rosa luxemburgo, 27"
"Waste/-3,7733564_40,4503453",Waste,Res 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Rosa luxemburgo,27,-3.7733564,40.4503453,"Calle Rosa luxemburgo, 27"
"Waste/-3,7733564_40,4503453",Waste,Res 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Rosa luxemburgo,27,-3.7733564,40.4503453,"Calle Rosa luxemburgo, 27"
"Waste/-3,7733564_40,4503453",Waste,Res 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Rosa luxemburgo,27,-3.7733564,40.4503453,"Calle Rosa luxemburgo, 27"
"Waste/-3,7733564_40,4503453",Waste,Res 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Rosa luxemburgo,27,-3.7733564,40.4503453,"Calle Rosa luxemburgo, 27"
"Waste/-3,7733564_40,4503453",Waste,Res 800,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Calle Rosa luxemburgo,27,-3.7733564,40.4503453,"Calle Rosa luxemburgo, 27"
"Paper-Cardboard/-3,6667605_40,5166604",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Ronda Comunicacion,3,-3.6667605,40.5166604,"Ronda Comunicacion, 3"
"Glass/-3,6667605_40,5166604",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Ronda Comunicacion,3,-3.6667605,40.5166604,"Ronda Comunicacion, 3"
"Glass/-3,6667605_40,5166604",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Ronda Comunicacion,3,-3.6667605,40.5166604,"Ronda Comunicacion, 3"
"Paper-Cardboard/-3,6667605_40,5166604",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Ronda Comunicacion,3,-3.6667605,40.5166604,"Ronda Comunicacion, 3"
"Paper-Cardboard/-3,6734818_40,4966256",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Avenida Camino de santiago,5,-3.6734818,40.4966256,"Avenida Camino de santiago, 5"
"Packaging/-3,6728063_40,491602",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Avenida Burgos,89,-3.6728063,40.491602,"Avenida Burgos, 89"
"Packaging/-3,6728063_40,491602",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Avenida Burgos,89,-3.6728063,40.491602,"Avenida Burgos, 89"
"Packaging/-3,6851723_40,4972041",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Manuel villarta,23,-3.6851723,40.4972041,"Calle Manuel villarta, 23"
"Paper-Cardboard/-3,7041241_40,4229071",Paper-Cardboard,PC 3200 CL,1,1,Centro,http://www.wikidata.org/entity/Q1763376,Calle Pez,6,-3.7041241,40.4229071,"Calle Pez, 6"
"Paper-Cardboard/-3,7041384_40,4229112",Paper-Cardboard,PC 3200 CL,1,1,Centro,http://www.wikidata.org/entity/Q1763376,Calle Pez,6,-3.7041384,40.4229112,"Calle Pez, 6"
"Packaging/-3,7041384_40,4229112",Packaging,Env 3200 CL,1,1,Centro,http://www.wikidata.org/entity/Q1763376,Calle Pez,6,-3.7041384,40.4229112,"Calle Pez, 6"
"Packaging/-3,7041384_40,4229112",Packaging,Env 3200 CL,1,1,Centro,http://www.wikidata.org/entity/Q1763376,Calle Pez,6,-3.7041384,40.4229112,"Calle Pez, 6"
"Waste/-3,720703_40,4815115",Waste,Res 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Pico balaitus,2,-3.720703,40.4815115,"Calle Pico balaitus, 2"
"Waste/-3,7272198_40,4135339",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Caramuel,2,-3.7272198,40.4135339,"Calle Caramuel, 2"
"Waste/-3,7272198_40,4135339",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Caramuel,2,-3.7272198,40.4135339,"Calle Caramuel, 2"
"Organic/-3,7272198_40,4135339",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Caramuel,2,-3.7272198,40.4135339,"Calle Caramuel, 2"
"Packaging/-3,7249722_40,47567",Packaging,Env 800,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Amadeo gomez,13,-3.7249722,40.47567,"Calle Amadeo gomez, 13"
"Glass/-3,6707166_40,5067139",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Viloria de la rioja,58,-3.6707166,40.5067139,"Calle Viloria de la rioja, 58"
"Paper-Cardboard/-3,6707166_40,5067139",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Viloria de la rioja,58,-3.6707166,40.5067139,"Calle Viloria de la rioja, 58"
"Glass/-3,7403183_40,4131833",Glass,V 2200 CL,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Avenida Principal,5,-3.7403183,40.4131833,"Avenida Principal, 5"
"Glass/-3,6913559_40,5134258",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Avenida Santuario de valverde,73,-3.6913559,40.5134258,"Avenida Santuario de valverde, 73"
"Paper-Cardboard/-3,6913559_40,5134258",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Avenida Santuario de valverde,73,-3.6913559,40.5134258,"Avenida Santuario de valverde, 73"
"Glass/-3,6863687_40,4848303",Glass,V 2200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Marcos de orueta,9,-3.6863687,40.4848303,"Calle Marcos de orueta, 9"
"Paper-Cardboard/-3,6863687_40,4848303",Paper-Cardboard,PC 3200 CL,1,1,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,Calle Marcos de orueta,9,-3.6863687,40.4848303,"Calle Marcos de orueta, 9"
"Glass/-3,7772247_40,3955778",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Calle Digital,2,-3.7772247,40.3955778,"Calle Digital, 2"
"Glass/-3,7356605_40,4059662",Glass,V 2200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Jesuitas,60,-3.7356605,40.4059662,"Paseo Jesuitas, 60"
"Paper-Cardboard/-3,7356605_40,4059662",Paper-Cardboard,PC 3200 CL,1,1,Latina,http://www.wikidata.org/entity/Q794954,Paseo Jesuitas,60,-3.7356605,40.4059662,"Paseo Jesuitas, 60"
"Paper-Cardboard/-3,7229054_40,4300648",Paper-Cardboard,PC 3200 CL,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Paseo Pintor rosales,3,-3.7229054,40.4300648,"Paseo Pintor rosales, 3"
"Glass/-3,7229054_40,4300648",Glass,V 2200 CL,1,1,Moncloa-Aravaca,http://www.wikidata.org/entity/Q2017682,Paseo Pintor rosales,3,-3.7229054,40.4300648,"Paseo Pintor rosales, 3"
"Organic/-3,7958541_40,3772409",Organic,O 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Colonia Militar de cuatro vientos,33,-3.7958541,40.3772409,"Colonia Militar de cuatro vientos, 33"
"Packaging/-3,7958541_40,3772409",Packaging,Env 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Colonia Militar de cuatro vientos,33,-3.7958541,40.3772409,"Colonia Militar de cuatro vientos, 33"
"Waste/-3,7958541_40,3772409",Waste,Res 800,1,1,Latina,http://www.wikidata.org/entity/Q794954,Colonia Militar de cuatro vientos,33,-3.7958541,40.3772409,"Colonia Militar de cuatro vientos, 33"
