IDENTIFICADOR,TIPO CONTENEDOR,DESCRIPCION MODELO,CANTIDAD,LOTE,DISTRITO,URI distrito,NOMBRE,NUMERO,LONGITUD,LATITUD,DIRECCION COMPLETA
"Paper-Cardboard/-3,686139_40,3669751",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Usera,http://www.wikidata.org/entity/Q953368,Calle  Del oligisto,11,-3.686139,40.3669751,"Calle  Del oligisto, 11"
"Paper-Cardboard/-3,702645_40,385233",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Usera,http://www.wikidata.org/entity/Q953368,Calle  Del olvido,48,-3.702645,40.385233,"Calle  Del olvido, 48"
"Paper-Cardboard/-3,690812_40,3911161",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Arganzuela,http://www.wikidata.org/entity/Q2000929,Calle  Del rodio,10,-3.690812,40.3911161,"Calle  Del rodio, 10"
"Paper-Cardboard/-3,67833_40,35029",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  Del oro,3,-3.67833,40.35029,"Calle  Del oro, 3"
"Paper-Cardboard/-3,6560539_40,37429",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del padre llanos,-1,-3.6560539,40.37429,"Calle  Del padre llanos, "
"Paper-Cardboard/-3,763949_40,360296",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del palau de la música,-1,-3.763949,40.360296,"Calle  Del palau de la música, "
"Paper-Cardboard/-3,763359_40,3610361",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del palau de la música,11,-3.763359,40.3610361,"Calle  Del palau de la música, 11"
"Paper-Cardboard/-3,7623251_40,365134",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del palmeral de elche,6,-3.7623251,40.365134,"Calle  Del palmeral de elche, 6"
"Paper-Cardboard/-3,754668_40,3783351",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del parque de eugenia de montijo,-1,-3.754668,40.3783351,"Calle  Del parque de eugenia de montijo, "
"Paper-Cardboard/-3,752125_40,3794741",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del parque de eugenia de montijo,54,-3.752125,40.3794741,"Calle  Del parque de eugenia de montijo, 54"
"Paper-Cardboard/-3,75285_40,379215",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del parque de eugenia de montijo,36,-3.75285,40.379215,"Calle  Del parque de eugenia de montijo, 36"
"Paper-Cardboard/-3,714076_40,378254",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Usera,http://www.wikidata.org/entity/Q953368,Calle  Del parque de la paloma,5,-3.714076,40.378254,"Calle  Del parque de la paloma, 5"
"Paper-Cardboard/-3,715385_40,3785001",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Usera,http://www.wikidata.org/entity/Q953368,Calle  Del parque de la paloma,7,-3.715385,40.3785001,"Calle  Del parque de la paloma, 7"
"Paper-Cardboard/-3,765475_40,361817",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  De los morales,35,-3.765475,40.361817,"Calle  De los morales, 35"
"Paper-Cardboard/-3,688827_40,3954151",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Arganzuela,http://www.wikidata.org/entity/Q2000929,Calle  De alabastro,5,-3.688827,40.3954151,"Calle  De alabastro, 5"
"Paper-Cardboard/-3,7629299_40,361914",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del patrimonio de la humanidad,33,-3.7629299,40.361914,"Calle  Del patrimonio de la humanidad, 33"
"Paper-Cardboard/-3,7588421_40,361077",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del patrimonio de la humanidad,6,-3.7588421,40.361077,"Calle  Del patrimonio de la humanidad, 6"
"Paper-Cardboard/-3,759355_40,361038",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del patrimonio de la humanidad,11,-3.759355,40.361038,"Calle  Del patrimonio de la humanidad, 11"
"Paper-Cardboard/-3,759355_40,361038",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del patrimonio de la humanidad,11,-3.759355,40.361038,"Calle  Del patrimonio de la humanidad, 11"
"Paper-Cardboard/-3,660334_40,3900101",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del payaso fofó,-1,-3.660334,40.3900101,"Calle  Del payaso fofó, "
"Paper-Cardboard/-3,660914_40,3865581",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  De candilejas,2,-3.660914,40.3865581,"Calle  De candilejas, 2"
"Paper-Cardboard/-3,726768_40,383673",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del pelícano,8,-3.726768,40.383673,"Calle  Del pelícano, 8"
"Paper-Cardboard/-3,744862_40,3670001",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del peso hispano,18,-3.744862,40.3670001,"Calle  Del peso hispano, 18"
"Paper-Cardboard/-3,745489_40,365956",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del peso hispano,9,-3.745489,40.365956,"Calle  Del peso hispano, 9"
"Paper-Cardboard/-3,744342_40,366994",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del peso hispano,10,-3.744342,40.366994,"Calle  Del peso hispano, 10"
"Paper-Cardboard/-3,618775_40,3729111",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del pico chilegua,3,-3.618775,40.3729111,"Calle  Del pico chilegua, 3"
"Paper-Cardboard/-3,658976_40,403361",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del doctor lozano,43,-3.658976,40.403361,"Calle  Del doctor lozano, 43"
"Paper-Cardboard/-3,6623849_40,402366",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del pico de almanzor,9,-3.6623849,40.402366,"Calle  Del pico de almanzor, 9"
"Paper-Cardboard/-3,661718_40,4023951",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del pico de almanzor,-1,-3.661718,40.4023951,"Calle  Del pico de almanzor, "
"Paper-Cardboard/-3,61796_40,378636",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del pico de la cierva,-1,-3.61796,40.378636,"Calle  Del pico de la cierva, "
"Paper-Cardboard/-3,766588_40,362593",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del pinar de san josé,50,-3.766588,40.362593,"Calle  Del pinar de san josé, 50"
"Paper-Cardboard/-3,764834_40,363218",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del pinar de san josé,21,-3.764834,40.363218,"Calle  Del pinar de san josé, 21"
"Paper-Cardboard/-3,763766_40,363574",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del pinar de san josé,17,-3.763766,40.363574,"Calle  Del pinar de san josé, 17"
"Paper-Cardboard/-3,762125_40,364164",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del pinar de san josé,8,-3.762125,40.364164,"Calle  Del pinar de san josé, 8"
"Paper-Cardboard/-3,767128_40,3618381",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del pinar de san josé,23,-3.767128,40.3618381,"Calle  Del pinar de san josé, 23"
"Paper-Cardboard/-3,7507311_40,3798521",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del pingüino,7,-3.7507311,40.3798521,"Calle  Del pingüino, 7"
"Paper-Cardboard/-3,670664_40,3859271",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del pintor sorolla,4,-3.670664,40.3859271,"Calle  Del pintor sorolla, 4"
"Paper-Cardboard/-3,740293_40,3917491",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del pinzón,3,-3.740293,40.3917491,"Calle  Del pinzón, 3"
"Paper-Cardboard/-3,740044_40,3900341",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del pinzón,15,-3.740044,40.3900341,"Calle  Del pinzón, 15"
"Paper-Cardboard/-3,708483_40,3715591",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Usera,http://www.wikidata.org/entity/Q953368,Calle  Del plan parcial,-1,-3.708483,40.3715591,"Calle  Del plan parcial, "
"Paper-Cardboard/-3,689559_40,3489391",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  Del platino,20,-3.689559,40.3489391,"Calle  Del platino, 20"
"Paper-Cardboard/-3,745042_40,364163",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del principado,7,-3.745042,40.364163,"Calle  Del principado, 7"
"Paper-Cardboard/-3,610713_40,376065",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del puente del arzobispo,-1,-3.610713,40.376065,"Calle  Del puente del arzobispo, "
"Paper-Cardboard/-3,612792_40,373602",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del puente del arzobispo,-1,-3.612792,40.373602,"Calle  Del puente del arzobispo, "
"Paper-Cardboard/-3,610144_40,3767881",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del puente del arzobispo,-1,-3.610144,40.3767881,"Calle  Del puente del arzobispo, "
"Paper-Cardboard/-3,6097421_40,377257",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del puente del arzobispo,-1,-3.6097421,40.377257,"Calle  Del puente del arzobispo, "
"Paper-Cardboard/-3,663033_40,378728",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del puerto de balbarán,2,-3.663033,40.378728,"Calle  Del puerto de balbarán, 2"
"Paper-Cardboard/-3,6687091_40,382794",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del puerto de balbarán,-1,-3.6687091,40.382794,"Calle  Del puerto de balbarán, "
"Paper-Cardboard/-3,659611_40,3780461",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del puerto de balbarán,6,-3.659611,40.3780461,"Calle  Del puerto de balbarán, 6"
"Paper-Cardboard/-3,663345_40,3969651",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del puerto de canfranc,20,-3.663345,40.3969651,"Calle  Del puerto de canfranc, 20"
"Paper-Cardboard/-3,65392_40,385927",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del puerto de corlite,7,-3.65392,40.385927,"Calle  Del puerto de corlite, 7"
"Paper-Cardboard/-3,658973_40,40024",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del puerto de cotos,10,-3.658973,40.40024,"Calle  Del puerto de cotos, 10"
"Paper-Cardboard/-3,658137_40,4019351",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del puerto de cotos,2,-3.658137,40.4019351,"Calle  Del puerto de cotos, 2"
"Paper-Cardboard/-3,665787_40,385609",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del puerto de la bonaigua,14,-3.665787,40.385609,"Calle  Del puerto de la bonaigua, 14"
"Paper-Cardboard/-3,685466_40,384508",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Arganzuela,http://www.wikidata.org/entity/Q2000929,Calle  Del puerto de la cruz verde,31,-3.685466,40.384508,"Calle  Del puerto de la cruz verde, 31"
"Paper-Cardboard/-3,687345_40,3873951",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Arganzuela,http://www.wikidata.org/entity/Q2000929,Calle  Del puerto de la cruz verde,6,-3.687345,40.3873951,"Calle  Del puerto de la cruz verde, 6"
"Paper-Cardboard/-3,685902_40,386259",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Arganzuela,http://www.wikidata.org/entity/Q2000929,Calle  Del puerto de la cruz verde,21,-3.685902,40.386259,"Calle  Del puerto de la cruz verde, 21"
"Paper-Cardboard/-3,6854901_40,38537",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Arganzuela,http://www.wikidata.org/entity/Q2000929,Calle  Del puerto de la cruz verde,27,-3.6854901,40.38537,"Calle  Del puerto de la cruz verde, 27"
"Paper-Cardboard/-3,686876_40,3841",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Arganzuela,http://www.wikidata.org/entity/Q2000929,Calle  Del puerto de la cruz verde,39,-3.686876,40.3841,"Calle  Del puerto de la cruz verde, 39"
"Paper-Cardboard/-3,664325_40,382022",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del puerto de la morcuera,-1,-3.664325,40.382022,"Calle  Del puerto de la morcuera, "
"Paper-Cardboard/-3,665917_40,382904",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del puerto de la morcuera,28,-3.665917,40.382904,"Calle  Del puerto de la morcuera, 28"
"Paper-Cardboard/-3,6676681_40,3839601",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del puerto de la morcuera,7,-3.6676681,40.3839601,"Calle  Del puerto de la morcuera, 7"
"Paper-Cardboard/-3,619438_40,3814481",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del puerto de lumbreras,31,-3.619438,40.3814481,"Calle  Del puerto de lumbreras, 31"
"Paper-Cardboard/-3,6574281_40,3852241",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del puerto de milagro,8,-3.6574281,40.3852241,"Calle  Del puerto de milagro, 8"
"Paper-Cardboard/-3,687633_40,3859771",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Arganzuela,http://www.wikidata.org/entity/Q2000929,Calle  Del puerto de miravete,13,-3.687633,40.3859771,"Calle  Del puerto de miravete, 13"
"Paper-Cardboard/-3,686747_40,3851981",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Arganzuela,http://www.wikidata.org/entity/Q2000929,Calle  Del puerto de la cruz verde,54,-3.686747,40.3851981,"Calle  Del puerto de la cruz verde, 54"
"Paper-Cardboard/-3,657994_40,3996231",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del puerto de navacerrada,17,-3.657994,40.3996231,"Calle  Del puerto de navacerrada, 17"
"Paper-Cardboard/-3,664099_40,395471",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del puerto de pajares,1,-3.664099,40.395471,"Calle  Del puerto de pajares, 1"
"Paper-Cardboard/-3,665645_40,401937",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  De miguel palacios,13,-3.665645,40.401937,"Calle  De miguel palacios, 13"
"Paper-Cardboard/-3,630471_40,377239",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Glorieta De valdeperdices,-1,-3.630471,40.377239,"Glorieta De valdeperdices, "
"Paper-Cardboard/-3,617817_40,381925",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del puerto del bruch,13,-3.617817,40.381925,"Calle  Del puerto del bruch, 13"
"Paper-Cardboard/-3,661054_40,393123",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del puerto del monasterio,48,-3.661054,40.393123,"Calle  Del puerto del monasterio, 48"
"Paper-Cardboard/-3,710672_40,3871341",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Usera,http://www.wikidata.org/entity/Q953368,Calle  Del quince de agosto,16,-3.710672,40.3871341,"Calle  Del quince de agosto, 16"
"Paper-Cardboard/-3,724525_40,392762",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  De la radio,2,-3.724525,40.392762,"Calle  De la radio, 2"
"Paper-Cardboard/-3,723117_40,392463",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  De la radio,9,-3.723117,40.392463,"Calle  De la radio, 9"
"Paper-Cardboard/-3,611182_40,377074",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,Calle  Del rayo vallecano de madrid,25,-3.611182,40.377074,"Calle  Del rayo vallecano de madrid, 25"
"Paper-Cardboard/-3,7568519_40,3727231",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  De la madre celeste,1,-3.7568519,40.3727231,"Calle  De la madre celeste, 1"
"Paper-Cardboard/-3,6389101_40,3837041",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  De torremolinos,22,-3.6389101,40.3837041,"Calle  De torremolinos, 22"
"Paper-Cardboard/-3,65209_40,3826371",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del río esmeralda,17,-3.65209,40.3826371,"Calle  Del río esmeralda, 17"
"Paper-Cardboard/-3,652401_40,3838201",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del río esmeralda,4,-3.652401,40.3838201,"Calle  Del río esmeralda, 4"
"Paper-Cardboard/-3,689301_40,3916581",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Arganzuela,http://www.wikidata.org/entity/Q2000929,Calle  Del plomo,4,-3.689301,40.3916581,"Calle  Del plomo, 4"
"Paper-Cardboard/-3,68761_40,392149",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Arganzuela,http://www.wikidata.org/entity/Q2000929,Calle  Del rodio,13,-3.68761,40.392149,"Calle  Del rodio, 13"
"Paper-Cardboard/-3,697054_40,349257",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  Del romeral,8,-3.697054,40.349257,"Calle  Del romeral, 8"
"Paper-Cardboard/-3,706442_40,366525",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Usera,http://www.wikidata.org/entity/Q953368,Calle  Del simca,-1,-3.706442,40.366525,"Calle  Del simca, "
"Paper-Cardboard/-3,710039_40,3665341",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Usera,http://www.wikidata.org/entity/Q953368,Calle  Del simca,-1,-3.710039,40.3665341,"Calle  Del simca, "
"Paper-Cardboard/-3,7076971_40,3664961",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Usera,http://www.wikidata.org/entity/Q953368,Calle  Del simca,-1,-3.7076971,40.3664961,"Calle  Del simca, "
"Paper-Cardboard/-3,7616549_40,370998",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del sitio del escorial,14,-3.7616549,40.370998,"Calle  Del sitio del escorial, 14"
"Paper-Cardboard/-3,762007_40,370461",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del sitio del escorial,20,-3.762007,40.370461,"Calle  Del sitio del escorial, 20"
"Paper-Cardboard/-3,761022_40,371799",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del sitio del escorial,5,-3.761022,40.371799,"Calle  Del sitio del escorial, 5"
"Paper-Cardboard/-3,688788_40,3897",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Arganzuela,http://www.wikidata.org/entity/Q2000929,Calle  Del sodio,-1,-3.688788,40.3897,"Calle  Del sodio, "
"Paper-Cardboard/-3,6913541_40,388919",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Arganzuela,http://www.wikidata.org/entity/Q2000929,Calle  Del sodio,-1,-3.6913541,40.388919,"Calle  Del sodio, "
"Paper-Cardboard/-3,707563_40,3655241",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Usera,http://www.wikidata.org/entity/Q953368,Calle  Del solara,5,-3.707563,40.3655241,"Calle  Del solara, 5"
"Paper-Cardboard/-3,731458_40,3948941",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  De ervigio,11,-3.731458,40.3948941,"Calle  De ervigio, 11"
"Paper-Cardboard/-3,713468_40,3471511",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  De juan peñalver,15,-3.713468,40.3471511,"Calle  De juan peñalver, 15"
"Paper-Cardboard/-3,710803_40,3656711",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Usera,http://www.wikidata.org/entity/Q953368,Calle  Del talbot,3,-3.710803,40.3656711,"Calle  Del talbot, 3"
"Paper-Cardboard/-3,7144569_40,3479461",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Villaverde,http://www.wikidata.org/entity/Q919536,Calle  Del talco,10,-3.7144569,40.3479461,"Calle  Del talco, 10"
"Paper-Cardboard/-3,665623_40,403043",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  De pico clavero,8,-3.665623,40.403043,"Calle  De pico clavero, 8"
"Paper-Cardboard/-3,708223_40,381964",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Usera,http://www.wikidata.org/entity/Q953368,Calle  Del teniente compairet,9,-3.708223,40.381964,"Calle  Del teniente compairet, 9"
"Paper-Cardboard/-3,709738_40,3817541",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Usera,http://www.wikidata.org/entity/Q953368,Calle  De mariano vela,60,-3.709738,40.3817541,"Calle  De mariano vela, 60"
"Paper-Cardboard/-3,693033_40,3881601",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Arganzuela,http://www.wikidata.org/entity/Q2000929,Calle  Del teniente coronel noreña,37,-3.693033,40.3881601,"Calle  Del teniente coronel noreña, 37"
"Paper-Cardboard/-3,687815_40,3898501",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Arganzuela,http://www.wikidata.org/entity/Q2000929,Calle  Del bronce,11,-3.687815,40.3898501,"Calle  Del bronce, 11"
"Paper-Cardboard/-3,692302_40,387567",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Arganzuela,http://www.wikidata.org/entity/Q2000929,Calle  Del teniente coronel noreña,45,-3.692302,40.387567,"Calle  Del teniente coronel noreña, 45"
"Paper-Cardboard/-3,655797_40,3910981",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del teniente muñoz díaz,25,-3.655797,40.3910981,"Calle  Del teniente muñoz díaz, 25"
"Paper-Cardboard/-3,657487_40,391126",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del teniente muñoz díaz,7,-3.657487,40.391126,"Calle  Del teniente muñoz díaz, 7"
"Paper-Cardboard/-3,728894_40,393503",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del tercio,13,-3.728894,40.393503,"Calle  Del tercio, 13"
"Paper-Cardboard/-3,731162_40,393864",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del tercio,35,-3.731162,40.393864,"Calle  Del tercio, 35"
"Paper-Cardboard/-3,728855_40,3939961",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  De gesaleico,6,-3.728855,40.3939961,"Calle  De gesaleico, 6"
"Paper-Cardboard/-3,7407461_40,3671951",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del thaler,-1,-3.7407461,40.3671951,"Calle  Del thaler, "
"Paper-Cardboard/-3,709704_40,364735",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Usera,http://www.wikidata.org/entity/Q953368,Calle  Del tiburón,3,-3.709704,40.364735,"Calle  Del tiburón, 3"
"Paper-Cardboard/-3,734534_40,392124",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  De santiago estévez,24,-3.734534,40.392124,"Calle  De santiago estévez, 24"
"Paper-Cardboard/-3,636173_40,3807421",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,Calle  Del tranvía blanco,11,-3.636173,40.3807421,"Calle  Del tranvía blanco, 11"
"Paper-Cardboard/-3,746257_40,363844",Paper-Cardboard,PC 3000 CAMPANA PE,0,3,Carabanchel,http://www.wikidata.org/entity/Q1001991,Calle  Del tremis,1,-3.746257,40.363844,"Calle  Del tremis, 1"
