IDENTIFICADOR,TIPO CONTENEDOR,DESCRIPCION MODELO,CANTIDAD,LOTE,DISTRITO,URI distrito,NOMBRE,NUMERO,LONGITUD,LATITUD,DIRECCION COMPLETA
"Waste/-3,6450272_40,4035807",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,110,-3.6450272,40.4035807,"Calle Hacienda De Pavones, 110"
"Waste/-3,653606_40,4132804",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Arroyo De La Media Legua,65,-3.653606,40.4132804,"Calle Arroyo De La Media Legua, 65"
"Waste/-3,6595027_40,4136433",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Diego De Valderrabano,65,-3.6595027,40.4136433,"Calle Corregidor Diego De Valderrabano, 65"
"Waste/-3,6604983_40,4081781",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Rodrigo Rodriguez,4,-3.6604983,40.4081781,"Calle Corregidor Rodrigo Rodriguez, 4"
"Packaging/-3,647675_40,405647",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Avenida Moratalaz,116,-3.647675,40.405647,"Avenida Moratalaz, 116"
"Packaging/-3,6605333_40,4081419",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Avenida Moratalaz,21,-3.6605333,40.4081419,"Avenida Moratalaz, 21"
"Waste/-3,6591237_40,4146635",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Avenida Doctor Garcia Tapia,9,-3.6591237,40.4146635,"Avenida Doctor Garcia Tapia, 9"
"Packaging/-3,6467288_40,4040667",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,85,-3.6467288,40.4040667,"Calle Hacienda De Pavones, 85"
"Waste/-3,6513402_40,4081039",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Arroyo De Las Pilillas,52,-3.6513402,40.4081039,"Calle Arroyo De Las Pilillas, 52"
"Waste/-3,6367198_40,4036718",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Luis De Hoyos Sainz,88,-3.6367198,40.4036718,"Calle Luis De Hoyos Sainz, 88"
"Packaging/-3,6460119_40,4018095",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Juan Francisco De Lujan,93,-3.6460119,40.4018095,"Calle Corregidor Juan Francisco De Lujan, 93"
"Waste/-3,6490994_40,4103868",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Jose De Pasamonte,5,-3.6490994,40.4103868,"Calle Corregidor Jose De Pasamonte, 5"
"Packaging/-3,6483042_40,4024453",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Juan Francisco De Lujan,65,-3.6483042,40.4024453,"Calle Corregidor Juan Francisco De Lujan, 65"
"Packaging/-3,6433925_40,4002205",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,136,-3.6433925,40.4002205,"Calle Encomienda De Palacios, 136"
"Waste/-3,6583856_40,4163344",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Felix Rodriguez De La Fuente,79,-3.6583856,40.4163344,"Calle Felix Rodriguez De La Fuente, 79"
"Waste/-3,6404834_40,4078493",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Pico De Los Artilleros,54,-3.6404834,40.4078493,"Calle Pico De Los Artilleros, 54"
"Waste/-3,6493438_40,4100701",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Jose De Pasamonte,3,-3.6493438,40.4100701,"Calle Corregidor Jose De Pasamonte, 3"
"Waste/-3,6411641_40,4075482",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Pico De Los Artilleros,60,-3.6411641,40.4075482,"Calle Pico De Los Artilleros, 60"
"Waste/-3,6426268_40,40645",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Camino De Los Vinateros,131,-3.6426268,40.40645,"Calle Camino De Los Vinateros, 131"
"Waste/-3,6408702_40,4076309",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Pico De Los Artilleros,42,-3.6408702,40.4076309,"Calle Pico De Los Artilleros, 42"
"Packaging/-3,6411767_40,4076382",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Pico De Los Artilleros,60,-3.6411767,40.4076382,"Calle Pico De Los Artilleros, 60"
"Organic/-3,6439428_40,4072715",Organic,O 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Juan De Bobadilla,1,-3.6439428,40.4072715,"Calle Corregidor Juan De Bobadilla, 1"
"Waste/-3,650393_40,4076498",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Marroquina,21,-3.650393,40.4076498,"Calle Marroquina, 21"
"Waste/-3,6433925_40,4002205",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,136,-3.6433925,40.4002205,"Calle Encomienda De Palacios, 136"
"Packaging/-3,6493438_40,4100701",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Jose De Pasamonte,3,-3.6493438,40.4100701,"Calle Corregidor Jose De Pasamonte, 3"
"Waste/-3,6490994_40,4103868",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Jose De Pasamonte,5,-3.6490994,40.4103868,"Calle Corregidor Jose De Pasamonte, 5"
"Waste/-3,6494835_40,4098892",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Camino De Los Vinateros,81,-3.6494835,40.4098892,"Calle Camino De Los Vinateros, 81"
"Waste/-3,638323_40,4012215",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,256,-3.638323,40.4012215,"Calle Hacienda De Pavones, 256"
"Packaging/-3,6490994_40,4103868",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Jose De Pasamonte,5,-3.6490994,40.4103868,"Calle Corregidor Jose De Pasamonte, 5"
"Waste/-3,6461992_40,405367",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,61,-3.6461992,40.405367,"Calle Hacienda De Pavones, 61"
"Waste/-3,6490994_40,4103868",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Jose De Pasamonte,5,-3.6490994,40.4103868,"Calle Corregidor Jose De Pasamonte, 5"
"Packaging/-3,6450757_40,4000219",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,32,-3.6450757,40.4000219,"Calle Encomienda De Palacios, 32"
"Packaging/-3,6426268_40,40645",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Camino De Los Vinateros,131,-3.6426268,40.40645,"Calle Camino De Los Vinateros, 131"
"Packaging/-3,6472979_40,4019644",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Juan Francisco De Lujan,65,-3.6472979,40.4019644,"Calle Corregidor Juan Francisco De Lujan, 65"
"Waste/-3,6451954_40,4063906",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Camino De Los Vinateros,138,-3.6451954,40.4063906,"Calle Camino De Los Vinateros, 138"
"Waste/-3,6467288_40,4040667",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,85,-3.6467288,40.4040667,"Calle Hacienda De Pavones, 85"
"Packaging/-3,6447047_40,4031321",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,118,-3.6447047,40.4031321,"Calle Hacienda De Pavones, 118"
"Packaging/-3,6433925_40,4002205",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,136,-3.6433925,40.4002205,"Calle Encomienda De Palacios, 136"
"Waste/-3,6589313_40,4082321",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Rodrigo Rodriguez,12,-3.6589313,40.4082321,"Calle Corregidor Rodrigo Rodriguez, 12"
"Packaging/-3,6387126_40,403796",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Luis De Hoyos Sainz,70,-3.6387126,40.403796,"Calle Luis De Hoyos Sainz, 70"
"Waste/-3,6440259_40,3999106",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,90,-3.6440259,40.3999106,"Calle Encomienda De Palacios, 90"
"Waste/-3,6503353_40,4077763",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Marroquina,21,-3.6503353,40.4077763,"Calle Marroquina, 21"
"Packaging/-3,6447047_40,4031321",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,118,-3.6447047,40.4031321,"Calle Hacienda De Pavones, 118"
"Packaging/-3,6447047_40,4031321",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,118,-3.6447047,40.4031321,"Calle Hacienda De Pavones, 118"
"Waste/-3,638896_40,4007589",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,266,-3.638896,40.4007589,"Calle Hacienda De Pavones, 266"
"Waste/-3,6446934_40,4031772",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,118,-3.6446934,40.4031772,"Calle Hacienda De Pavones, 118"
"Waste/-3,6471683_40,4019652",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Juan Francisco De Lujan,65,-3.6471683,40.4019652,"Calle Corregidor Juan Francisco De Lujan, 65"
"Waste/-3,6494615_40,4100515",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Jose De Pasamonte,3,-3.6494615,40.4100515,"Calle Corregidor Jose De Pasamonte, 3"
"Waste/-3,658864_40,4134127",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Diego De Valderrabano,73,-3.658864,40.4134127,"Calle Corregidor Diego De Valderrabano, 73"
"Organic/-3,6462184_40,4061417",Organic,O 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Avenida Moratalaz,130,-3.6462184,40.4061417,"Avenida Moratalaz, 130"
"Waste/-3,6402002_40,4003463",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,125,-3.6402002,40.4003463,"Calle Encomienda De Palacios, 125"
"Waste/-3,6432294_40,3991853",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,168,-3.6432294,40.3991853,"Calle Encomienda De Palacios, 168"
"Organic/-3,6593645_40,4151846",Organic,O 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Felix Rodriguez De La Fuente,75,-3.6593645,40.4151846,"Calle Felix Rodriguez De La Fuente, 75"
"Waste/-3,6460119_40,4018095",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Juan Francisco De Lujan,93,-3.6460119,40.4018095,"Calle Corregidor Juan Francisco De Lujan, 93"
"Waste/-3,637816_40,3961973",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Arroyo Fontarron,349,-3.637816,40.3961973,"Calle Arroyo Fontarron, 349"
"Organic/-3,6451954_40,4063906",Organic,O 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Camino De Los Vinateros,138,-3.6451954,40.4063906,"Calle Camino De Los Vinateros, 138"
"Packaging/-3,645145_40,3998774",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,32,-3.645145,40.3998774,"Calle Encomienda De Palacios, 32"
"Waste/-3,6367198_40,4036718",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Luis De Hoyos Sainz,88,-3.6367198,40.4036718,"Calle Luis De Hoyos Sainz, 88"
"Waste/-3,6411252_40,3997195",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,139,-3.6411252,40.3997195,"Calle Encomienda De Palacios, 139"
"Waste/-3,6400026_40,3993924",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,149,-3.6400026,40.3993924,"Calle Encomienda De Palacios, 149"
"Packaging/-3,66093_40,4077342",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Avenida Moratalaz,21,-3.66093,40.4077342,"Avenida Moratalaz, 21"
"Waste/-3,6461992_40,405367",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,61,-3.6461992,40.405367,"Calle Hacienda De Pavones, 61"
"Waste/-3,6391016_40,4000641",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,163,-3.6391016,40.4000641,"Calle Encomienda De Palacios, 163"
"Waste/-3,6404834_40,4078493",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Pico De Los Artilleros,54,-3.6404834,40.4078493,"Calle Pico De Los Artilleros, 54"
"Waste/-3,6380091_40,4041782",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Luis De Hoyos Sainz,78,-3.6380091,40.4041782,"Calle Luis De Hoyos Sainz, 78"
"Waste/-3,6593414_40,4152298",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Felix Rodriguez De La Fuente,75,-3.6593414,40.4152298,"Calle Felix Rodriguez De La Fuente, 75"
"Waste/-3,6415896_40,4014737",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,182,-3.6415896,40.4014737,"Calle Hacienda De Pavones, 182"
"Waste/-3,6402002_40,4003463",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,125,-3.6402002,40.4003463,"Calle Encomienda De Palacios, 125"
"Packaging/-3,6483042_40,4024453",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Juan Francisco De Lujan,65,-3.6483042,40.4024453,"Calle Corregidor Juan Francisco De Lujan, 65"
"Packaging/-3,6446934_40,4031772",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,118,-3.6446934,40.4031772,"Calle Hacienda De Pavones, 118"
"Waste/-3,6439367_40,3979742",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Arroyo Fontarron,225,-3.6439367,40.3979742,"Calle Arroyo Fontarron, 225"
"Organic/-3,6589471_40,4158897",Organic,O 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Felix Rodriguez De La Fuente,55,-3.6589471,40.4158897,"Calle Felix Rodriguez De La Fuente, 55"
"Organic/-3,6387126_40,403796",Organic,O 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Luis De Hoyos Sainz,70,-3.6387126,40.403796,"Calle Luis De Hoyos Sainz, 70"
"Organic/-3,6426268_40,40645",Organic,O 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Camino De Los Vinateros,131,-3.6426268,40.40645,"Calle Camino De Los Vinateros, 131"
"Organic/-3,6376804_40,4030629",Organic,O 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Luis De Hoyos Sainz,94,-3.6376804,40.4030629,"Calle Luis De Hoyos Sainz, 94"
"Organic/-3,64673_40,4041929",Organic,O 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,85,-3.64673,40.4041929,"Calle Hacienda De Pavones, 85"
"Organic/-3,6593645_40,4151846",Organic,O 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Felix Rodriguez De La Fuente,75,-3.6593645,40.4151846,"Calle Felix Rodriguez De La Fuente, 75"
"Organic/-3,644669_40,4030962",Organic,O 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,118,-3.644669,40.4030962,"Calle Hacienda De Pavones, 118"
"Organic/-3,637816_40,3961973",Organic,O 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Arroyo Fontarron,349,-3.637816,40.3961973,"Calle Arroyo Fontarron, 349"
"Organic/-3,6439428_40,4072715",Organic,O 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Juan De Bobadilla,1,-3.6439428,40.4072715,"Calle Corregidor Juan De Bobadilla, 1"
"Organic/-3,6429462_40,4078086",Organic,O 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Juan De Bobadilla,23,-3.6429462,40.4078086,"Calle Corregidor Juan De Bobadilla, 23"
"Organic/-3,64673_40,4041929",Organic,O 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,85,-3.64673,40.4041929,"Calle Hacienda De Pavones, 85"
"Organic/-3,6400026_40,3993924",Organic,O 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,149,-3.6400026,40.3993924,"Calle Encomienda De Palacios, 149"
"Organic/-3,6467288_40,4040667",Organic,O 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,85,-3.6467288,40.4040667,"Calle Hacienda De Pavones, 85"
"Organic/-3,643937_40,3980102",Organic,O 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Arroyo Fontarron,225,-3.643937,40.3980102,"Calle Arroyo Fontarron, 225"
"Waste/-3,6384273_40,4035363",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Luis De Hoyos Sainz,80,-3.6384273,40.4035363,"Calle Luis De Hoyos Sainz, 80"
"Waste/-3,6411641_40,4075482",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Pico De Los Artilleros,60,-3.6411641,40.4075482,"Calle Pico De Los Artilleros, 60"
"Waste/-3,6404834_40,4078493",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Pico De Los Artilleros,54,-3.6404834,40.4078493,"Calle Pico De Los Artilleros, 54"
"Packaging/-3,6590131_40,4081596",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Rodrigo Rodriguez,12,-3.6590131,40.4081596,"Calle Corregidor Rodrigo Rodriguez, 12"
"Packaging/-3,644669_40,4030962",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,118,-3.644669,40.4030962,"Calle Hacienda De Pavones, 118"
"Packaging/-3,644669_40,4030962",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,118,-3.644669,40.4030962,"Calle Hacienda De Pavones, 118"
"Organic/-3,6376803_40,4030539",Organic,O 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Luis De Hoyos Sainz,94,-3.6376803,40.4030539,"Calle Luis De Hoyos Sainz, 94"
"Packaging/-3,6451954_40,4063906",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Camino De Los Vinateros,138,-3.6451954,40.4063906,"Calle Camino De Los Vinateros, 138"
"Packaging/-3,6439428_40,4072715",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Juan De Bobadilla,1,-3.6439428,40.4072715,"Calle Corregidor Juan De Bobadilla, 1"
"Packaging/-3,6400026_40,3993924",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,149,-3.6400026,40.3993924,"Calle Encomienda De Palacios, 149"
"Waste/-3,6411252_40,3997195",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,139,-3.6411252,40.3997195,"Calle Encomienda De Palacios, 139"
"Packaging/-3,645145_40,3998774",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,32,-3.645145,40.3998774,"Calle Encomienda De Palacios, 32"
"Packaging/-3,6387126_40,403796",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Luis De Hoyos Sainz,70,-3.6387126,40.403796,"Calle Luis De Hoyos Sainz, 70"
"Packaging/-3,6440259_40,3999106",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,90,-3.6440259,40.3999106,"Calle Encomienda De Palacios, 90"
"Waste/-3,6460119_40,4018095",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Juan Francisco De Lujan,93,-3.6460119,40.4018095,"Calle Corregidor Juan Francisco De Lujan, 93"
"Packaging/-3,6483042_40,4024453",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Juan Francisco De Lujan,65,-3.6483042,40.4024453,"Calle Corregidor Juan Francisco De Lujan, 65"
"Organic/-3,6460827_40,4018181",Organic,O 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Juan Francisco De Lujan,93,-3.6460827,40.4018181,"Calle Corregidor Juan Francisco De Lujan, 93"
"Waste/-3,6429462_40,4078086",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Juan De Bobadilla,23,-3.6429462,40.4078086,"Calle Corregidor Juan De Bobadilla, 23"
"Waste/-3,6532852_40,4130209",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Arroyo De La Media Legua,65,-3.6532852,40.4130209,"Calle Arroyo De La Media Legua, 65"
"Waste/-3,6589471_40,4158897",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Felix Rodriguez De La Fuente,55,-3.6589471,40.4158897,"Calle Felix Rodriguez De La Fuente, 55"
"Packaging/-3,6402476_40,4003821",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,125,-3.6402476,40.4003821,"Calle Encomienda De Palacios, 125"
"Packaging/-3,6391016_40,4000641",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,163,-3.6391016,40.4000641,"Calle Encomienda De Palacios, 163"
"Waste/-3,6433932_40,4002925",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,136,-3.6433932,40.4002925,"Calle Encomienda De Palacios, 136"
"Waste/-3,6467288_40,4040667",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,85,-3.6467288,40.4040667,"Calle Hacienda De Pavones, 85"
"Packaging/-3,6513965_40,4078334",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Arroyo De Las Pilillas,52,-3.6513965,40.4078334,"Calle Arroyo De Las Pilillas, 52"
"Packaging/-3,6595027_40,4136433",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Diego De Valderrabano,65,-3.6595027,40.4136433,"Calle Corregidor Diego De Valderrabano, 65"
"Packaging/-3,6512923_40,4080231",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Arroyo De Las Pilillas,52,-3.6512923,40.4080231,"Calle Arroyo De Las Pilillas, 52"
"Packaging/-3,6366613_40,4037082",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Luis De Hoyos Sainz,88,-3.6366613,40.4037082,"Calle Luis De Hoyos Sainz, 88"
"Packaging/-3,6429462_40,4078086",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Corregidor Juan De Bobadilla,23,-3.6429462,40.4078086,"Calle Corregidor Juan De Bobadilla, 23"
"Waste/-3,6384273_40,4035363",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Luis De Hoyos Sainz,80,-3.6384273,40.4035363,"Calle Luis De Hoyos Sainz, 80"
"Waste/-3,6432528_40,3991672",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,168,-3.6432528,40.3991672,"Calle Encomienda De Palacios, 168"
"Waste/-3,6432528_40,3991672",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,168,-3.6432528,40.3991672,"Calle Encomienda De Palacios, 168"
"Waste/-3,6426387_40,4064589",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Camino De Los Vinateros,131,-3.6426387,40.4064589,"Calle Camino De Los Vinateros, 131"
"Waste/-3,6467288_40,4040667",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,85,-3.6467288,40.4040667,"Calle Hacienda De Pavones, 85"
"Packaging/-3,6461946_40,4061238",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Avenida Moratalaz,130,-3.6461946,40.4061238,"Avenida Moratalaz, 130"
"Waste/-3,6466109_40,4040584",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,85,-3.6466109,40.4040584,"Calle Hacienda De Pavones, 85"
"Waste/-3,6442128_40,3997384",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,90,-3.6442128,40.3997384,"Calle Encomienda De Palacios, 90"
"Waste/-3,645145_40,3998774",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Encomienda De Palacios,32,-3.645145,40.3998774,"Calle Encomienda De Palacios, 32"
"Packaging/-3,64673_40,4041929",Packaging,Env 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,85,-3.64673,40.4041929,"Calle Hacienda De Pavones, 85"
"Organic/-3,6467288_40,4040667",Organic,O 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,85,-3.6467288,40.4040667,"Calle Hacienda De Pavones, 85"
"Waste/-3,6381712_40,4001233",Waste,Res 800,1,2,Moratalaz,http://www.wikidata.org/entity/Q2076109,Calle Hacienda De Pavones,328,-3.6381712,40.4001233,"Calle Hacienda De Pavones, 328"
