ANIO,MES,FECHA,ID,TIPO_EDIFICIO,EDIFICIO,URI_EDIFICIO,TIPO_DE_VIA,NOMBRE_DE_LA_CALLE,VIA,NUMERO_DEL_EDIFICIO,CODIGO_POSTAL,DISTRITO,URI_DISTRITO,CODIGO_DISTRITO,BARRIO,URI_BARRIO,CODIGO_BARRIO,POBLACION,COORDENADA_X,COORDENADA_Y,TIPO,CLASE,UNIDADES,CONSUMO
2020,7,2020-07,49,Centros escolares,CEIP_Claudio_Moyano,,CALLE,CEA BERMUDEZ,CALLE_CEA_BERMUDEZ,26,28003,CHAMBERI,Chamberí,7,VALLEHERMOSO,Vallehermoso_(Madrid),76,Madrid,439884.49,4476723.65,Externo,Gas,m3/h,0
2020,7,2020-07,278,Centros escolares,CEIP_Concepcion_Arenal,Q5776876,CALLE,ANTONIO LOPEZ,CALLE_ANTONIO_LOPEZ,1,28019,CARABANCHEL,Carabanchel,11,COMILLAS,Comillas_(Madrid),111,Madrid,439319.32,4472127.86,Externo,Energia activa,kWh,5365
2020,7,2020-07,278,Centros escolares,CEIP_Concepcion_Arenal,Q5776876,CALLE,ANTONIO LOPEZ,CALLE_ANTONIO_LOPEZ,1,28019,CARABANCHEL,Carabanchel,11,COMILLAS,Comillas_(Madrid),111,Madrid,439319.32,4472127.86,Externo,Energia reactiva,kVAr,2193
2020,7,2020-07,278,Centros escolares,CEIP_Concepcion_Arenal,Q5776876,CALLE,ANTONIO LOPEZ,CALLE_ANTONIO_LOPEZ,1,28019,CARABANCHEL,Carabanchel,11,COMILLAS,Comillas_(Madrid),111,Madrid,439319.32,4472127.86,Externo,Gas,m3/h,0
2020,7,2020-07,582,Centros escolares,CEIP_Isaac_Peral,,GLORIETA,RUFINO NOVALVOS,GLORIETA_RUFINO_NOVALVOS,5,28025,CARABANCHEL,Carabanchel,11,PUERTA_BONITA,Barrio_de_Puerta_Bonita,115,Madrid,437967.83,4470923.83,Externo,Energia activa,kWh,1381.5
2020,7,2020-07,582,Centros escolares,CEIP_Isaac_Peral,,GLORIETA,RUFINO NOVALVOS,GLORIETA_RUFINO_NOVALVOS,5,28025,CARABANCHEL,Carabanchel,11,PUERTA_BONITA,Barrio_de_Puerta_Bonita,115,Madrid,437967.83,4470923.83,Externo,Energia reactiva,kVAr,0.9
2020,7,2020-07,582,Centros escolares,CEIP_Isaac_Peral,,GLORIETA,RUFINO NOVALVOS,GLORIETA_RUFINO_NOVALVOS,5,28025,CARABANCHEL,Carabanchel,11,PUERTA_BONITA,Barrio_de_Puerta_Bonita,115,Madrid,437967.83,4470923.83,Externo,Gas,m3/h,0
2020,7,2020-07,1028,Centros escolares,CEIP_Madronio,,CALLE,LAS MARISMAS,CALLE_LAS_MARISMAS,14,28038,PUENTE_DE_VALLECAS,Puente_de_Vallecas,13,NUMANCIA,Numancia_(Madrid),136,Madrid,444386.73,4472608.31,Externo,Energia activa,kWh,1530.5
2020,7,2020-07,1028,Centros escolares,CEIP_Madronio,,CALLE,LAS MARISMAS,CALLE_LAS_MARISMAS,14,28038,PUENTE_DE_VALLECAS,Puente_de_Vallecas,13,NUMANCIA,Numancia_(Madrid),136,Madrid,444386.73,4472608.31,Externo,Energia reactiva,kVAr,51.3
2020,7,2020-07,1028,Centros escolares,CEIP_Madronio,,CALLE,LAS MARISMAS,CALLE_LAS_MARISMAS,14,28038,PUENTE_DE_VALLECAS,Puente_de_Vallecas,13,NUMANCIA,Numancia_(Madrid),136,Madrid,444386.73,4472608.31,Externo,Gas,m3/h,0
2020,7,2020-07,116,Centros escolares,CEIP_Ntra_Sra_de_la_Paloma,,CALLE,TABERNILLAS,CALLE_TABERNILLAS,2,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439642.7,4473629.39,Externo,Energia activa,kWh,2475.1
2020,7,2020-07,116,Centros escolares,CEIP_Ntra_Sra_de_la_Paloma,,CALLE,TABERNILLAS,CALLE_TABERNILLAS,2,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439642.7,4473629.39,Externo,Energia reactiva,kVAr,0.3
2020,7,2020-07,116,Centros escolares,CEIP_Ntra_Sra_de_la_Paloma,,CALLE,TABERNILLAS,CALLE_TABERNILLAS,2,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439642.7,4473629.39,Externo,Gas,m3/h,194.5
2020,7,2020-07,167,Centros escolares,CEIP_Ntra_Sra_Fuencisla,,CALLE,TOMELLOSO,CALLE_TOMELLOSO,39,28026,USERA,Usera,12,ALMENDRALES,Almendrales,124,Madrid,440745.01,4470201.39,Externo,Energia activa,kWh,2223.6
2020,7,2020-07,167,Centros escolares,CEIP_Ntra_Sra_Fuencisla,,CALLE,TOMELLOSO,CALLE_TOMELLOSO,39,28026,USERA,Usera,12,ALMENDRALES,Almendrales,124,Madrid,440745.01,4470201.39,Externo,Energia reactiva,kVAr,3.3
2020,7,2020-07,167,Centros escolares,CEIP_Ntra_Sra_Fuencisla,,CALLE,TOMELLOSO,CALLE_TOMELLOSO,39,28026,USERA,Usera,12,ALMENDRALES,Almendrales,124,Madrid,440745.01,4470201.39,Externo,Gas,m3/h,0
2020,7,2020-07,209,Centros escolares,CEIP_Pi_i_Margall,,PLAZA,DOS DE MAYO,PLAZA_DOS_DE_MAYO,2,28004,CENTRO,Centro_(Madrid),1,UNIVERSIDAD,Universidad_(Madrid),15,Madrid,440230.55,4475371.56,Externo,Energia activa,kWh,1037.7
2020,7,2020-07,209,Centros escolares,CEIP_Pi_i_Margall,,PLAZA,DOS DE MAYO,PLAZA_DOS_DE_MAYO,2,28004,CENTRO,Centro_(Madrid),1,UNIVERSIDAD,Universidad_(Madrid),15,Madrid,440230.55,4475371.56,Externo,Energia reactiva,kVAr,0
2020,7,2020-07,209,Centros escolares,CEIP_Pi_i_Margall,,PLAZA,DOS DE MAYO,PLAZA_DOS_DE_MAYO,2,28004,CENTRO,Centro_(Madrid),1,UNIVERSIDAD,Universidad_(Madrid),15,Madrid,440230.55,4475371.56,Externo,Gas,m3/h,0
2020,7,2020-07,304,Centros escolares,CEIP_Pradolongo,,CALLE,PARQUE DE LA PALOMA,CALLE_PARQUE_DE_LA_PALOMA,9,28026,USERA,Usera,12,ZOFIO,El_Zofío,126,Madrid,439235.73,4470063.37,Externo,Energia activa,kWh,2635.2
2020,7,2020-07,304,Centros escolares,CEIP_Pradolongo,,CALLE,PARQUE DE LA PALOMA,CALLE_PARQUE_DE_LA_PALOMA,9,28026,USERA,Usera,12,ZOFIO,El_Zofío,126,Madrid,439235.73,4470063.37,Externo,Energia reactiva,kVAr,2
2020,7,2020-07,304,Centros escolares,CEIP_Pradolongo,,CALLE,PARQUE DE LA PALOMA,CALLE_PARQUE_DE_LA_PALOMA,9,28026,USERA,Usera,12,ZOFIO,El_Zofío,126,Madrid,439235.73,4470063.37,Externo,Gas,m3/h,0
2020,7,2020-07,108,Centros escolares,CEIP_Puerto_Rico,,CALLE,SEGURA,CALLE_SEGURA,74,28041,USERA,Usera,12,ORCASITAS,Orcasitas,121,Madrid,438955.61,4468897.52,Externo,Energia activa,kWh,937.1
2020,7,2020-07,108,Centros escolares,CEIP_Puerto_Rico,,CALLE,SEGURA,CALLE_SEGURA,74,28041,USERA,Usera,12,ORCASITAS,Orcasitas,121,Madrid,438955.61,4468897.52,Externo,Energia reactiva,kVAr,0
2020,7,2020-07,108,Centros escolares,CEIP_Puerto_Rico,,CALLE,SEGURA,CALLE_SEGURA,74,28041,USERA,Usera,12,ORCASITAS,Orcasitas,121,Madrid,438955.61,4468897.52,Externo,Gas,m3/h,0
2020,7,2020-07,247,Centros escolares,CEIP_Residencia_San_Ildefonso,,CALLE,ALFONSO VI,CALLE_ALFONSO_VI,1,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439580.6,4473834.01,Externo,Energia activa,kWh,2560
2020,7,2020-07,247,Centros escolares,CEIP_Residencia_San_Ildefonso,,CALLE,ALFONSO VI,CALLE_ALFONSO_VI,1,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439580.6,4473834.01,Externo,Energia reactiva,kVAr,2449
2020,7,2020-07,247,Centros escolares,CEIP_Residencia_San_Ildefonso,,CALLE,ALFONSO VI,CALLE_ALFONSO_VI,1,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439580.6,4473834.01,Externo,Gas,m3/h,0
2020,7,2020-07,177,Centros escolares,CEIP_Vazquez_de_Mella,,CALLE,BAILEN,CALLE_BAILEN,18,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439417.82,4473742.83,Externo,Energia activa,kWh,670.2
2020,7,2020-07,177,Centros escolares,CEIP_Vazquez_de_Mella,,CALLE,BAILEN,CALLE_BAILEN,18,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439417.82,4473742.83,Externo,Energia reactiva,kVAr,0
2020,7,2020-07,177,Centros escolares,CEIP_Vazquez_de_Mella,,CALLE,BAILEN,CALLE_BAILEN,18,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439417.82,4473742.83,Externo,Gas,m3/h,0
2020,7,2020-07,1033,Centros culturales,Centro_de_Mayores_San_Francisco,,CALLE,JERTE,CALLE_JERTE,3,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439335.92,4473634.38,Externo,Energia activa,kWh,31589.4
2020,7,2020-07,1033,Centros culturales,Centro_de_Mayores_San_Francisco,,CALLE,JERTE,CALLE_JERTE,3,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439335.92,4473634.38,Externo,Energia reactiva,kVAr,16687.7
2020,7,2020-07,1033,Centros culturales,Centro_de_Mayores_San_Francisco,,CALLE,JERTE,CALLE_JERTE,3,28005,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439335.92,4473634.38,Externo,Gas,m3/h,0
2020,7,2020-07,772,Centros administrativos,JMD_Centro,Q56164302,CALLE,MAYOR,CALLE_MAYOR,72,28013,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439700.82,4474124.14,Externo,Energia activa,kWh,
2020,7,2020-07,772,Centros administrativos,JMD_Centro,Q56164302,CALLE,MAYOR,CALLE_MAYOR,72,28013,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439700.82,4474124.14,Externo,Energia reactiva,kVAr,
2020,7,2020-07,772,Centros administrativos,JMD_Centro,Q56164302,CALLE,MAYOR,CALLE_MAYOR,72,28013,CENTRO,Centro_(Madrid),1,PALACIO,Palacio_(Madrid),11,Madrid,439700.82,4474124.14,Externo,Gas,m3/h,0
2020,7,2020-07,1082,Centros administrativos,JMD_Fuencarral,Q56190433,AVENIDA,MONFORTE DE LEMOS,AVENIDA_MONFORTE_DE_LEMOS,40,28029,FUENCARRAL-EL_PARDO,Fuencarral-El_Pardo,8,EL_PILAR,El_Pilar_(Madrid),84,Madrid,439842.57,4481114.66,Externo,Energia activa,kWh,7953
2020,7,2020-07,1987,Centros deportivos,Pabellon_Jesus_Rollan,,CALLE,AVENA,CALLE_AVENA,11,28026,USERA,Usera,12,ZOFIO,El_Zofío,126,Madrid,439280.11,4469746.13,Externo,Energia activa,kWh,22365
2020,7,2020-07,1987,Centros deportivos,Pabellon_Jesus_Rollan,,CALLE,AVENA,CALLE_AVENA,11,28026,USERA,Usera,12,ZOFIO,El_Zofío,126,Madrid,439280.11,4469746.13,Externo,Energia reactiva,kVAr,835
2020,7,2020-07,1987,Centros deportivos,Pabellon_Jesus_Rollan,,CALLE,AVENA,CALLE_AVENA,11,28026,USERA,Usera,12,ZOFIO,El_Zofío,126,Madrid,439280.11,4469746.13,Externo,Gas,m3/h,2285
2020,7,2020-07,1131,Centros mixtos,Palacio_Cibeles,Q1849031,PLAZA,CIBELES,PLAZA_CIBELES,1,28014,RETIRO,Retiro_(Madrid),3,JERONIMOS,Jerónimos_(Madrid),35,Madrid,441294.07,4474471.09,Procesado,Energia activa,kWh,409427
2020,7,2020-07,1174,Centros administrativos,Sede_AG_Hacienda,,CALLE,ALCALA,CALLE_ALCALA,45,28014,CENTRO,Centro_(Madrid),1,JUSTICIA,Justicia_(Madrid),14,Madrid,440937.24,4474516.9,Externo,Energia activa,kWh,119868
2020,7,2020-07,1174,Centros administrativos,Sede_AG_Hacienda,,CALLE,ALCALA,CALLE_ALCALA,45,28014,CENTRO,Centro_(Madrid),1,JUSTICIA,Justicia_(Madrid),14,Madrid,440937.24,4474516.9,Externo,Energia reactiva,kVAr,14226
2020,8,2020-08,2258,Bibliotecas,Biblioteca_Ana_Maria_Matute,Q70135254,CALLE,ISAAC ALBENIZ,CALLE_ISAAC_ALBENIZ,1,28019,CARABANCHEL,Carabanchel,11,SAN_ISIDRO,San_Isidro_(Madrid),113,Madrid,438873.92,4472154.36,Externo,Energia activa,kWh,16987
2020,8,2020-08,2258,Bibliotecas,Biblioteca_Ana_Maria_Matute,Q70135254,CALLE,ISAAC ALBENIZ,CALLE_ISAAC_ALBENIZ,1,28019,CARABANCHEL,Carabanchel,11,SAN_ISIDRO,San_Isidro_(Madrid),113,Madrid,438873.92,4472154.36,Externo,Energia reactiva,kVAr,177
2020,8,2020-08,2178,Bibliotecas,Biblioteca_Angel_Gonzalez,Q85697883,CALLE,GRANJA DE TORREHERMOSA,CALLE_GRANJA_DE_TORREHERMOSA,1,28024,LATINA,Latina_(Madrid),10,ALUCHE,Aluche,104,Madrid,434962.85,4472100.21,Externo,Energia activa,kWh,12807
2020,8,2020-08,2178,Bibliotecas,Biblioteca_Angel_Gonzalez,Q85697883,CALLE,GRANJA DE TORREHERMOSA,CALLE_GRANJA_DE_TORREHERMOSA,1,28024,LATINA,Latina_(Madrid),10,ALUCHE,Aluche,104,Madrid,434962.85,4472100.21,Externo,Energia reactiva,kVAr,3980
2020,8,2020-08,2178,Bibliotecas,Biblioteca_Angel_Gonzalez,Q85697883,CALLE,GRANJA DE TORREHERMOSA,CALLE_GRANJA_DE_TORREHERMOSA,1,28024,LATINA,Latina_(Madrid),10,ALUCHE,Aluche,104,Madrid,434962.85,4472100.21,Externo,Gas,m3/h,0
2020,8,2020-08,2096,Bibliotecas,Biblioteca_Eugenio_Trias,Q108367151,PASEO,FERNAN NUÑEZ,PASEO_FERNAN_NUNIEZ,24,28009,RETIRO,Retiro_(Madrid),3,JERONIMOS,Jerónimos_(Madrid),35,Madrid,442401.74,4474247.41,Externo,Energia activa,kWh,43805
2020,8,2020-08,2096,Bibliotecas,Biblioteca_Eugenio_Trias,Q108367151,PASEO,FERNAN NUÑEZ,PASEO_FERNAN_NUNIEZ,24,28009,RETIRO,Retiro_(Madrid),3,JERONIMOS,Jerónimos_(Madrid),35,Madrid,442401.74,4474247.41,Externo,Energia reactiva,kVAr,17472
2020,8,2020-08,2096,Bibliotecas,Biblioteca_Eugenio_Trias,Q108367151,PASEO,FERNAN NUÑEZ,PASEO_FERNAN_NUNIEZ,24,28009,RETIRO,Retiro_(Madrid),3,JERONIMOS,Jerónimos_(Madrid),35,Madrid,442401.74,4474247.41,Externo,Gas,m3/h,0
2020,8,2020-08,1208,Bibliotecas,Biblioteca_Gerardo_Diego,Q85697914,CALLE,MONTE AYA,CALLE_MONTE_AYA,12,28031,VILLA_DE_VALLECAS,Villa_de_Vallecas,18,CASCO_HISTORICO_DE_VALLECAS,Casco_Histórico_de_Vallecas,181,Madrid,447143.05,4469885.64,Externo,Energia activa,kWh,9511
2020,8,2020-08,1208,Bibliotecas,Biblioteca_Gerardo_Diego,Q85697914,CALLE,MONTE AYA,CALLE_MONTE_AYA,12,28031,VILLA_DE_VALLECAS,Villa_de_Vallecas,18,CASCO_HISTORICO_DE_VALLECAS,Casco_Histórico_de_Vallecas,181,Madrid,447143.05,4469885.64,Externo,Energia reactiva,kVAr,414
2020,8,2020-08,1208,Bibliotecas,Biblioteca_Gerardo_Diego,Q85697914,CALLE,MONTE AYA,CALLE_MONTE_AYA,12,28031,VILLA_DE_VALLECAS,Villa_de_Vallecas,18,CASCO_HISTORICO_DE_VALLECAS,Casco_Histórico_de_Vallecas,181,Madrid,447143.05,4469885.64,Externo,Gas,m3/h,0
2020,8,2020-08,1526,Bibliotecas,Biblioteca_Jose_Hierro,Q85696081,CALLE,MARIA SEVILLA DIAGO,CALLE_MARIA_SEVILLA_DIAGO,15,28022,SAN_BLAS-CANILLEJAS,San_Blas-Canillejas,20,ROSAS,Rosas_(Madrid),205,Madrid,448214.3,4476029.82,Externo,Energia activa,kWh,7449
2020,8,2020-08,1526,Bibliotecas,Biblioteca_Jose_Hierro,Q85696081,CALLE,MARIA SEVILLA DIAGO,CALLE_MARIA_SEVILLA_DIAGO,15,28022,SAN_BLAS-CANILLEJAS,San_Blas-Canillejas,20,ROSAS,Rosas_(Madrid),205,Madrid,448214.3,4476029.82,Externo,Energia reactiva,kVAr,730
2020,8,2020-08,1526,Bibliotecas,Biblioteca_Jose_Hierro,Q85696081,CALLE,MARIA SEVILLA DIAGO,CALLE_MARIA_SEVILLA_DIAGO,15,28022,SAN_BLAS-CANILLEJAS,San_Blas-Canillejas,20,ROSAS,Rosas_(Madrid),205,Madrid,448214.3,4476029.82,Externo,Gas,m3/h,0
2020,8,2020-08,509,Bibliotecas,Biblioteca_La_Elipa-Islas_Filipinas,Q85697932,CALLE,NUESTRA SEÑORA DEL VILLAR,CALLE_NUESTRA_SENIORA_DEL_VILLAR,6,28017,CIUDAD_LINEAL,"Ciudad_Lineal,_Madrid",15,VENTAS,Ventas_(Madrid),151,Madrid,444705.59,4474960.04,Procesado,Energia activa,kWh,2681
2020,8,2020-08,509,Bibliotecas,Biblioteca_La_Elipa-Islas_Filipinas,Q85697932,CALLE,NUESTRA SEÑORA DEL VILLAR,CALLE_NUESTRA_SENIORA_DEL_VILLAR,6,28017,CIUDAD_LINEAL,"Ciudad_Lineal,_Madrid",15,VENTAS,Ventas_(Madrid),151,Madrid,444705.59,4474960.04,Externo,Gas,m3/h,0
2020,8,2020-08,509,Bibliotecas,Biblioteca_La_Elipa-Islas_Filipinas,Q85697932,CALLE,NUESTRA SEÑORA DEL VILLAR,CALLE_NUESTRA_SENIORA_DEL_VILLAR,6,28017,CIUDAD_LINEAL,"Ciudad_Lineal,_Madrid",15,VENTAS,Ventas_(Madrid),151,Madrid,444705.59,4474960.04,Procesado,Gas,m3/h,0
2020,8,2020-08,2204,Bibliotecas,Biblioteca_Maria_Lejarraga,Q85697942,CALLE,PRINCESA DE EBOLI,CALLE_PRINCESA_DE_EBOLI,29,28050,HORTALEZA,Hortaleza,16,VALDEFUENTES,Valdefuentes_(Madrid),166,Madrid,444461.6,4482377.51,Procesado,Energia activa,kWh,7314.2932
2020,8,2020-08,941,Bibliotecas,Biblioteca_Mario_Vargas_Llosa,Q63191732,CALLE,BARCELO,CALLE_BARCELO,4,28004,CENTRO,Centro_(Madrid),1,JUSTICIA,Justicia_(Madrid),14,Madrid,440674.55,4475361.07,Externo,Energia activa,kWh,14178
2020,8,2020-08,941,Bibliotecas,Biblioteca_Mario_Vargas_Llosa,Q63191732,CALLE,BARCELO,CALLE_BARCELO,4,28004,CENTRO,Centro_(Madrid),1,JUSTICIA,Justicia_(Madrid),14,Madrid,440674.55,4475361.07,Externo,Energia reactiva,kVAr,6958
2020,8,2020-08,850,Bibliotecas,Biblioteca_Miguel_Delibes,Q85696085,CALLE,ARROYO BELINCOSO,CALLE_ARROYO_BELINCOSO,11,28030,MORATALAZ,Moratalaz,14,MEDIA_LEGUA,Media_Legua_(Madrid),144,Madrid,444589.53,4473440.92,Externo,Energia activa,kWh,20324
2020,8,2020-08,850,Bibliotecas,Biblioteca_Miguel_Delibes,Q85696085,CALLE,ARROYO BELINCOSO,CALLE_ARROYO_BELINCOSO,11,28030,MORATALAZ,Moratalaz,14,MEDIA_LEGUA,Media_Legua_(Madrid),144,Madrid,444589.53,4473440.92,Externo,Energia reactiva,kVAr,12504
2020,8,2020-08,850,Bibliotecas,Biblioteca_Miguel_Delibes,Q85696085,CALLE,ARROYO BELINCOSO,CALLE_ARROYO_BELINCOSO,11,28030,MORATALAZ,Moratalaz,14,MEDIA_LEGUA,Media_Legua_(Madrid),144,Madrid,444589.53,4473440.92,Externo,Gas,m3/h,0
2020,8,2020-08,702,Bibliotecas,Biblioteca_Pablo_Neruda,Q85697951,CALLE,ASCAO,CALLE_ASCAO,4,28017,CIUDAD_LINEAL,"Ciudad_Lineal,_Madrid",15,PUEBLO_NUEVO,Pueblo_Nuevo_(Madrid),152,Madrid,445565.18,4475620,Procesado,Energia activa,kWh,11331.7
2020,8,2020-08,702,Bibliotecas,Biblioteca_Pablo_Neruda,Q85697951,CALLE,ASCAO,CALLE_ASCAO,4,28017,CIUDAD_LINEAL,"Ciudad_Lineal,_Madrid",15,PUEBLO_NUEVO,Pueblo_Nuevo_(Madrid),152,Madrid,445565.18,4475620,Procesado,Gas,m3/h,0
2020,8,2020-08,20,Bibliotecas,Biblioteca_Pio_Baroja,Q85697953,CALLE,ARGANDA,CALLE_ARGANDA,12,28005,ARGANZUELA,Arganzuela,2,ACACIAS,Las_Acacias_(Madrid),22,Madrid,439946.87,4472423.86,Externo,Energia activa,kWh,8672
2020,8,2020-08,20,Bibliotecas,Biblioteca_Pio_Baroja,Q85697953,CALLE,ARGANDA,CALLE_ARGANDA,12,28005,ARGANZUELA,Arganzuela,2,ACACIAS,Las_Acacias_(Madrid),22,Madrid,439946.87,4472423.86,Externo,Energia reactiva,kVAr,4691
2020,8,2020-08,20,Bibliotecas,Biblioteca_Pio_Baroja,Q85697953,CALLE,ARGANDA,CALLE_ARGANDA,12,28005,ARGANZUELA,Arganzuela,2,ACACIAS,Las_Acacias_(Madrid),22,Madrid,439946.87,4472423.86,Externo,Gas,m3/h,0
2020,8,2020-08,906,Centros culturales,CC_Conde_Duque,Q56426480,CALLE,CONDE DUQUE,CALLE_CONDE_DUQUE,11,28015,CENTRO,Centro_(Madrid),1,UNIVERSIDAD,Universidad_(Madrid),15,Madrid,439716.08,4475426.59,Externo,Energia activa,kWh,377001
2020,8,2020-08,906,Centros culturales,CC_Conde_Duque,Q56426480,CALLE,CONDE DUQUE,CALLE_CONDE_DUQUE,11,28015,CENTRO,Centro_(Madrid),1,UNIVERSIDAD,Universidad_(Madrid),15,Madrid,439716.08,4475426.59,Externo,Energia reactiva,kVAr,57252
2020,8,2020-08,288,Centros culturales,CC_La_Vaguada,Q6465598,AVENIDA,MONFORTE DE LEMOS,AVENIDA_MONFORTE_DE_LEMOS,38,28029,FUENCARRAL-EL_PARDO,Fuencarral-El_Pardo,8,EL_PILAR,El_Pilar_(Madrid),84,Madrid,439890.74,4481167.14,Externo,Energia activa,kWh,63069
2020,8,2020-08,288,Centros culturales,CC_La_Vaguada,Q6465598,AVENIDA,MONFORTE DE LEMOS,AVENIDA_MONFORTE_DE_LEMOS,38,28029,FUENCARRAL-EL_PARDO,Fuencarral-El_Pardo,8,EL_PILAR,El_Pilar_(Madrid),84,Madrid,439890.74,4481167.14,Externo,Gas,m3/h,0
2020,8,2020-08,1763,Bibliotecas,CC_Valdebernardo_y_Biblioteca_Francisco_Ayala,Q85697910,BULEVAR,INDALECIO PRIETO,BULEVAR_INDALECIO_PRIETO,21,28032,VICALVARO,Vicálvaro,19,VALDEBERNARDO,Valdebernardo_(Madrid),192,Madrid,447292.76,4472313.76,Procesado,Energia activa,kWh,7894.8713
2020,8,2020-08,1763,Bibliotecas,CC_Valdebernardo_y_Biblioteca_Francisco_Ayala,Q85697910,BULEVAR,INDALECIO PRIETO,BULEVAR_INDALECIO_PRIETO,21,28032,VICALVARO,Vicálvaro,19,VALDEBERNARDO,Valdebernardo_(Madrid),192,Madrid,447292.76,4472313.76,Procesado,Gas,m3/h,0
2020,8,2020-08,853,Centros culturales,CC/BPM_Gloria_Fuertes,Q85697917,AVENIDA,LOGROÑO,AVENIDA_LOGRONIO,179,28042,BARAJAS,Barajas_(Madrid),21,CORRALEJOS,Corralejos_(Madrid),215,Madrid,449662.16,4479050.27,Procesado,Energia activa,kWh,2263.404
2020,8,2020-08,853,Centros culturales,CC/BPM_Gloria_Fuertes,Q85697917,AVENIDA,LOGROÑO,AVENIDA_LOGRONIO,179,28042,BARAJAS,Barajas_(Madrid),21,CORRALEJOS,Corralejos_(Madrid),215,Madrid,449662.16,4479050.27,Procesado,Gas,m3/h,2.46
2020,8,2020-08,1119,Centros mixtos,CDI_Arganzuela,Q16545668,CALLE,CANARIAS,CALLE_CANARIAS,17,28045,ARGANZUELA,Arganzuela,2,PALOS_DE_MOGUER,Palos_de_Moguer_(Madrid),26,Madrid,440987.11,4472682.14,Externo,Energia activa,kWh,50748
2020,8,2020-08,1119,Centros mixtos,CDI_Arganzuela,Q16545668,CALLE,CANARIAS,CALLE_CANARIAS,17,28045,ARGANZUELA,Arganzuela,2,PALOS_DE_MOGUER,Palos_de_Moguer_(Madrid),26,Madrid,440987.11,4472682.14,Externo,Energia reactiva,kVAr,18668
2020,8,2020-08,1119,Centros mixtos,CDI_Arganzuela,Q16545668,CALLE,CANARIAS,CALLE_CANARIAS,17,28045,ARGANZUELA,Arganzuela,2,PALOS_DE_MOGUER,Palos_de_Moguer_(Madrid),26,Madrid,440987.11,4472682.14,Externo,Gas,m3/h,212.6
2020,8,2020-08,631,Centros deportivos,CDM_Aluche,Q63191263,AVENIDA,DE LAS AGUILAS,AVENIDA_DE_LAS_AGUILAS,14,28044,LATINA,Latina_(Madrid),10,AGUILAS,Las_Águilas,107,Madrid,434499.85,4470564.28,Externo,Energia activa,kWh,36139
2020,8,2020-08,631,Centros deportivos,CDM_Aluche,Q63191263,AVENIDA,DE LAS AGUILAS,AVENIDA_DE_LAS_AGUILAS,14,28044,LATINA,Latina_(Madrid),10,AGUILAS,Las_Águilas,107,Madrid,434499.85,4470564.28,Externo,Energia reactiva,kVAr,3631
2020,8,2020-08,631,Centros deportivos,CDM_Aluche,Q63191263,AVENIDA,DE LAS AGUILAS,AVENIDA_DE_LAS_AGUILAS,14,28044,LATINA,Latina_(Madrid),10,AGUILAS,Las_Águilas,107,Madrid,434499.85,4470564.28,Externo,Gas,m3/h,0
2020,8,2020-08,1971,Centros deportivos,CDM_Angel_Nieto-Puente_de_Vallecas,,CALLE,PAYASO FOFO,CALLE_PAYASO_FOFO,7,28018,PUENTE_DE_VALLECAS,Puente_de_Vallecas,13,PALOMERAS_BAJAS,Palomeras_Bajas,133,Madrid,443987.26,4471411.87,Externo,Energia activa,kWh,5108
2020,8,2020-08,1971,Centros deportivos,CDM_Angel_Nieto-Puente_de_Vallecas,,CALLE,PAYASO FOFO,CALLE_PAYASO_FOFO,7,28018,PUENTE_DE_VALLECAS,Puente_de_Vallecas,13,PALOMERAS_BAJAS,Palomeras_Bajas,133,Madrid,443987.26,4471411.87,Externo,Energia reactiva,kVAr,1114
2020,8,2020-08,1971,Centros deportivos,CDM_Angel_Nieto-Puente_de_Vallecas,,CALLE,PAYASO FOFO,CALLE_PAYASO_FOFO,7,28018,PUENTE_DE_VALLECAS,Puente_de_Vallecas,13,PALOMERAS_BAJAS,Palomeras_Bajas,133,Madrid,443987.26,4471411.87,Externo,Gas,m3/h,1186
2020,8,2020-08,1692,Centros deportivos,CDM_Barajas,,AVENIDA,LOGROÑO,AVENIDA_LOGRONIO,70,28042,BARAJAS,Barajas_(Madrid),21,ALAMEDA_DE_OSUNA,Alameda_de_Osuna,211,Madrid,450214.44,4479338.63,Externo,Energia activa,kWh,29192
